要素番号	ガウス点番号	disp_x	disp_y
459	14	-2.136106719207840e-05	1.114403313999394e-04
459	15	-2.056411656765876e-05	1.109045536836407e-04
460	0	-2.336661462021894e-05	1.037933824105681e-04
460	1	-2.269344874650491e-05	1.031687598621532e-04
460	2	-2.189319940922680e-05	1.024171008493650e-04
460	3	-2.133519880028394e-05	1.018866657254994e-04
460	4	-2.239298186279945e-05	1.059366927490670e-04
460	5	-2.170590794780860e-05	1.053539526460446e-04
460	6	-2.088914453155310e-05	1.046527315985034e-04
460	7	-2.031956602834041e-05	1.041578861282919e-04
460	8	-2.112829291658915e-05	1.086382629231574e-04
460	9	-2.042841653090854e-05	1.081109565305022e-04
460	10	-1.959651447114497e-05	1.074765380078513e-04
460	11	-1.901636892594343e-05	1.070289762826009e-04
460	12	-2.016460497024200e-05	1.106332329945460e-04
460	13	-1.945928959819604e-05	1.101496520552357e-04
460	14	-1.862070581559215e-05	1.095670238209979e-04
460	15	-1.803574441510614e-05	1.091556072554392e-04
461	0	-2.105608552822969e-05	1.016192239619701e-04
461	1	-2.056458993511738e-05	1.011446576682469e-04
461	2	-1.998293022194674e-05	1.005768531149576e-04
461	3	-1.957950304417461e-05	1.001788084116341e-04
461	4	-2.003461344041570e-05	1.039083707531683e-04
461	5	-1.953272817128431e-05	1.034655944985828e-04
461	6	-1.893858636498684e-05	1.029359112142210e-04
461	7	-1.852637990728508e-05	1.025647540155232e-04
461	8	-1.872609177711050e-05	1.068033344014344e-04
461	9	-1.821473200655934e-05	1.064030043882362e-04
461	10	-1.760920869809050e-05	1.059244352667633e-04
461	11	-1.718900004217981e-05	1.055894968695258e-04
461	12	-1.774301989804778e-05	1.089481565746290e-04
461	13	-1.722732056439809e-05	1.085802420888920e-04
461	14	-1.661662202979516e-05	1.081408905928028e-04
461	15	-1.619278103249987e-05	1.078338348318363e-04
462	0	-1.937852805144278e-05	9.997908599202108e-05
462	1	-1.902624472967856e-05	9.962660766616839e-05
462	2	-1.861269027679166e-05	9.920905860874198e-05
462	3	-1.832865830265499e-05	9.891993156599460e-05
462	4	-1.832099447545442e-05	1.023786066564912e-04
462	5	-1.796089895552942e-05	1.020502506410907e-04
462	6	-1.753793069161398e-05	1.016615311310374e-04
462	7	-1.724716208283746e-05	1.013924755110365e-04
462	8	-1.697959604114199e-05	1.054216967445152e-04
462	9	-1.661237692217601e-05	1.051260542385054e-04
462	10	-1.618077469942072e-05	1.047766345518973e-04
462	11	-1.588375135772667e-05	1.045350861600185e-04
462	12	-1.598154745592143e-05	1.076801776548426e-04
462	13	-1.561107031267248e-05	1.074098009917788e-04
462	14	-1.517550083864131e-05	1.070909516789115e-04
462	15	-1.487559902700562e-05	1.068710894995863e-04
463	0	-1.818824409378004e-05	9.877624784176444e-05
463	1	-1.794420972822917e-05	9.852533988292265e-05
463	2	-1.766184750015079e-05	9.823327817658412e-05
463	3	-1.747115964312059e-05	9.803495692174146e-05
463	4	-1.710329168934743e-05	1.012587703149332e-04
463	5	-1.685300774083277e-05	1.010253442608401e-04
463	6	-1.656301951891424e-05	1.007541092131575e-04
463	7	-1.636695021742709e-05	1.005706342337032e-04
463	8	-1.573663290044400e-05	1.044151067024577e-04
463	9	-1.548040281423239e-05	1.042058109125379e-04
463	10	-1.518306052453879e-05	1.039634405017957e-04
463	11	-1.498176477044914e-05	1.038005880971394e-04
463	12	-1.472698711640076e-05	1.067620757578322e-04
463	13	-1.446802424850174e-05	1.065722992208010e-04
463	14	-1.416728783824395e-05	1.063534440241883e-04
463	15	-1.396355213195132e-05	1.062072244493463e-04
464	0	-1.737808733313593e-05	9.793777373109824e-05
464	1	-1.721865353441647e-05	9.777076231613516e-05
464	2	-1.703898676621175e-05	9.758233578632923e-05
464	3	-1.692169022525963e-05	9.745970277206949e-05
464	4	-1.627119177576491e-05	1.004810855045764e-04
464	5	-1.610706114287333e-05	1.003278862184299e-04
464	6	-1.592188862693065e-05	1.001560629716017e-04
464	7	-1.580080118432428e-05	1.000446863471211e-04
464	8	-1.488339611863651e-05	1.037216465015965e-04
464	9	-1.471470307489038e-05	1.035876540055903e-04
464	10	-1.452415897121303e-05	1.034390628819666e-04
464	11	-1.439932780191509e-05	1.033436612604824e-04
464	12	-1.386394888266355e-05	1.061366844591108e-04
464	13	-1.369305401349369e-05	1.060176531166044e-04
464	14	-1.349979479691361e-05	1.058871657536982e-04
464	15	-1.337294058012397e-05	1.058046899568577e-04
465	0	-1.686601960537616e-05	9.740175557487453e-05
465	1	-1.677379329558898e-05	9.730641754861816e-05
465	2	-1.667633671193365e-05	9.720731759559484e-05
465	3	-1.661818337263044e-05	9.714965500892427e-05
465	4	-1.574324748346641e-05	9.999209928954309e-05
465	5	-1.564771323641336e-05	9.990565107701575e-05
465	6	-1.554629929052203e-05	9.981641986581572e-05
465	7	-1.548531159116706e-05	9.976548927540017e-05
465	8	-1.433988868052274e-05	1.032988063937662e-04
465	9	-1.424095907302379e-05	1.032255400028596e-04
465	10	-1.413520105621260e-05	1.031519930130440e-04
465	11	-1.407078016959843e-05	1.031128679981228e-04
465	12	-1.331242392441974e-05	1.057664269085514e-04
465	13	-1.321140805715522e-05	1.057052300985481e-04
465	14	-1.310264710070770e-05	1.056475844141147e-04
465	15	-1.303598960027874e-05	1.056198147130678e-04
466	0	-1.659276285561251e-05	9.712502201350123e-05
466	1	-1.655501124143694e-05	9.708985783161885e-05
466	2	-1.652415118600982e-05	9.706545087103035e-05
466	3	-1.651363538909904e-05	9.706284713880850e-05
466	4	-1.545842738609280e-05	9.974429429412734e-05
466	5	-1.541794752769828e-05	9.971553212347589e-05
466	6	-1.538349170995728e-05	9.969953092246805e-05
466	7	-1.537051112979759e-05	9.970278551412741e-05
466	8	-1.404204092582158e-05	1.030979602961082e-04
466	9	-1.399826449544896e-05	1.030803433471618e-04
466	10	-1.396020731621762e-05	1.030766786223499e-04
466	11	-1.394488674505231e-05	1.030880497495827e-04
466	12	-1.300618904645677e-05	1.056103244784848e-04
466	13	-1.296061346282133e-05	1.056019024020995e-04
466	14	-1.292044051179745e-05	1.056087324690620e-04
466	15	-1.290354556025065e-05	1.056273386492765e-04
467	0	-1.651246738768423e-05	9.706692695187498e-05
467	1	-1.651836269350924e-05	9.708427611597238e-05
467	2	-1.654130620626640e-05	9.712509160330753e-05
467	3	-1.657004159906756e-05	9.716987734335494e-05
467	4	-1.536819571038569e-05	9.970971168517904e-05
467	5	-1.537219548798242e-05	9.973200820370242e-05
467	6	-1.539308350025445e-05	9.977854143149115e-05
467	7	-1.542048551044963e-05	9.982716071044383e-05
467	8	-1.394140229221701e-05	1.030990212762866e-04
467	9	-1.394328296460216e-05	1.031285307460803e-04
467	10	-1.396149865173243e-05	1.031836641874489e-04
467	11	-1.398687620147102e-05	1.032381705568189e-04
467	12	-1.289919937806629e-05	1.056419784018800e-04
467	13	-1.289938435795747e-05	1.056780938087857e-04
467	14	-1.291522038812150e-05	1.057412625210864e-04
467	15	-1.293863480525789e-05	1.058014289614953e-04
468	0	-1.658914561771359e-05	9.719849224444623e-05
468	1	-1.663183755883351e-05	9.726082804337020e-05
468	2	-1.670037013972000e-05	9.735806498844873e-05
468	3	-1.676221104831982e-05	9.744417536030662e-05
468	4	-1.543894096558152e-05	9.985762553845719e-05
468	5	-1.548050665703352e-05	9.992307722857100e-05
468	6	-1.554772300067723e-05	1.000237059533837e-04
468	7	-1.560865010523659e-05	1.001119100803858e-04
468	8	-1.400424680177230e-05	1.032714934597261e-04
468	9	-1.404375715563919e-05	1.033417984534457e-04
468	10	-1.410826977736213e-05	1.034479297746732e-04
468	11	-1.416712201707768e-05	1.035398549203914e-04
468	12	-1.295490643599871e-05	1.058375723928832e-04
468	13	-1.299225700235852e-05	1.059128193930601e-04
468	14	-1.305377960234085e-05	1.060248542873817e-04
468	15	-1.311022513557097e-05	1.061210046264574e-04
469	0	-1.679831250501930e-05	9.749408479375792e-05
469	1	-1.687174186610457e-05	9.759502042286523e-05
469	2	-1.697831044514079e-05	9.774015032533852e-05
469	3	-1.706790269394520e-05	9.786126447556088e-05
469	4	-1.564429119583557e-05	1.001627557804349e-04
469	5	-1.571688996196118e-05	1.002651016656902e-04
469	6	-1.582239297652101e-05	1.004113495884958e-04
469	7	-1.591113939978729e-05	1.005327195536421e-04
469	8	-1.420166039965345e-05	1.035925454278652e-04
469	9	-1.427218449528933e-05	1.036981383580426e-04
469	10	-1.437490681250475e-05	1.038482585543981e-04
469	11	-1.446140747996897e-05	1.039723544807739e-04
469	12	-1.314344503217401e-05	1.061758726961410e-04
469	13	-1.321142224859979e-05	1.062854570652136e-04
469	14	-1.331063776095366e-05	1.064406758978830e-04
469	15	-1.339427191514605e-05	1.065686538870821e-04
470	0	-1.711835199393897e-05	9.792928390641341e-05
470	1	-1.721795082682856e-05	9.806332976102819e-05
470	2	-1.735730146961414e-05	9.825036872043997e-05
470	3	-1.747108014049772e-05	9.840299148940327e-05
470	4	-1.596111421326155e-05	1.006006447053531e-04
470	5	-1.605974757567608e-05	1.007340436972502e-04
470	6	-1.619760631642906e-05	1.009192183293503e-04
470	7	-1.630998657587390e-05	1.010695335767262e-04
470	8	-1.451012689755426e-05	1.040416536011263e-04
470	9	-1.460625332987077e-05	1.041774477252155e-04
470	10	-1.474042997569270e-05	1.043652074318554e-04
470	11	-1.484956906748663e-05	1.045169169878148e-04
470	12	-1.344138863039576e-05	1.066400268704455e-04
470	13	-1.353434242985407e-05	1.067797105666283e-04
470	14	-1.366399257324579e-05	1.069724386549647e-04
470	15	-1.376930839489058e-05	1.071277740524875e-04
471	0	-1.753411715532248e-05	9.848769780081673e-05
471	1	-1.765679946384532e-05	9.865299631589306e-05
471	2	-1.782522147775994e-05	9.888086960878928e-05
471	3	-1.796048644879959e-05	9.906497702402799e-05
471	4	-1.637216436151113e-05	1.011526670396017e-04
471	5	-1.649298664819564e-05	1.013143259954176e-04
471	6	-1.665843465327996e-05	1.015360241463087e-04
471	7	-1.679094522534860e-05	1.017142308326775e-04
471	8	-1.490983924521556e-05	1.046005297359769e-04
471	9	-1.502670073153036e-05	1.047624978401967e-04
471	10	-1.518616267385446e-05	1.049832287401425e-04
471	11	-1.531339411397555e-05	1.051594467259774e-04
471	12	-1.382739800364629e-05	1.072132215109005e-04
471	13	-1.393986925642863e-05	1.073783846968780e-04
471	14	-1.409295170629339e-05	1.076026360259404e-04
471	15	-1.421473438321305e-05	1.077809053382481e-04
472	0	-1.803469395869859e-05	9.916656670526826e-05
472	1	-1.817783946008969e-05	9.936380913698009e-05
472	2	-1.837209184818218e-05	9.963401622954264e-05
472	3	-1.852658710871930e-05	9.985117447930708e-05
472	4	-1.686349904714845e-05	1.018122375562735e-04
472	5	-1.700313666842370e-05	1.020018834411744e-04
472	6	-1.719183657940647e-05	1.022603357088571e-04
472	7	-1.734116413276792e-05	1.024669510899908e-04
472	8	-1.538286948907101e-05	1.052558896900068e-04
472	9	-1.551616440371109e-05	1.054415406317209e-04
472	10	-1.569525205909130e-05	1.056924243981739e-04
472	11	-1.583598301477230e-05	1.058911839675483e-04
472	12	-1.428108924509916e-05	1.078781652283996e-04
472	13	-1.440807946352043e-05	1.080647492836171e-04
472	14	-1.457794347743348e-05	1.083154896866885e-04
472	15	-1.471073455973955e-05	1.085129308481220e-04
473	0	-1.861087112394958e-05	9.997061366783238e-05
473	1	-1.877261974442539e-05	1.002018042708443e-04
473	2	-1.899050741865797e-05	1.005171515101759e-04
473	3	-1.916259581293903e-05	1.007694816321315e-04
473	4	-1.742232077543269e-05	1.025801911928136e-04
473	5	-1.757742968322494e-05	1.027986322400859e-04
473	6	-1.778501691749779e-05	1.030951719153419e-04
473	7	-1.794784343335365e-05	1.033314386709951e-04
473	8	-1.591206014567624e-05	1.059994336262250e-04
473	9	-1.605661264744504e-05	1.062069326426380e-04
473	10	-1.624825317150143e-05	1.064860797104858e-04
473	11	-1.639704446718690e-05	1.067066125267250e-04
473	12	-1.478223937992544e-05	1.086199992133842e-04
473	13	-1.491750799659860e-05	1.088243075608130e-04
473	14	-1.509549383865512e-05	1.090972351865762e-04
473	15	-1.523249275909465e-05	1.093112983684415e-04
474	0	-1.925606050599912e-05	1.009078349565723e-04
474	1	-1.943470552015536e-05	1.011749704442579e-04
474	2	-1.967417616932476e-05	1.015388008202145e-04
474	3	-1.986262207539686e-05	1.018300865241476e-04
474	4	-1.803585261151465e-05	1.034606515270784e-04
474	5	-1.820315477410119e-05	1.037094214573490e-04
474	6	-1.842521480201702e-05	1.040463474055550e-04
474	7	-1.859791608461474e-05	1.043142546207501e-04
474	8	-1.647688543561012e-05	1.068265838014773e-04
474	9	-1.662739630330662e-05	1.070562309559877e-04
474	10	-1.682409447679369e-05	1.073639729119788e-04
474	11	-1.697418499596972e-05	1.076056093309024e-04
474	12	-1.530553438119755e-05	1.094271809382669e-04
474	13	-1.544221106594189e-05	1.096478594118805e-04
474	14	-1.561843789519457e-05	1.099410859299028e-04
474	15	-1.575070095362468e-05	1.101692060471654e-04
475	0	-1.996478990153561e-05	1.019899975647071e-04
475	1	-2.015981034256377e-05	1.022993504952174e-04
475	2	-2.042085095627637e-05	1.027222992791436e-04
475	3	-2.062609252759155e-05	1.030624471763637e-04
475	4	-1.869072031447856e-05	1.044605786841923e-04
475	5	-1.886608042289527e-05	1.047421197338089e-04
475	6	-1.909666368440736e-05	1.051239235976294e-04
475	7	-1.927424202499855e-05	1.054285380065826e-04
475	8	-1.705365431280567e-05	1.077363535679678e-04
475	9	-1.720123311880972e-05	1.079854080739700e-04
475	10	-1.738923014078179e-05	1.083179163559650e-04
475	11	-1.752847628977025e-05	1.085789942119733e-04
475	12	-1.581982600617560e-05	1.102918309071719e-04
475	13	-1.594622914421940e-05	1.105237491363275e-04
475	14	-1.610265793308564e-05	1.108296337860080e-04
475	15	-1.621425946058925e-05	1.110665689383203e-04
476	0	-2.295257835836400e-05	1.137419915870527e-04
476	1	-2.199370160068015e-05	1.131508263026128e-04
476	2	-2.085161854009171e-05	1.124345295717949e-04
476	3	-2.005317755221944e-05	1.119254369550721e-04
476	4	-2.199487423640128e-05	1.154193027970636e-04
476	5	-2.103618703898329e-05	1.148879407853694e-04
476	6	-1.989455242195146e-05	1.142432500598210e-04
476	7	-1.909650953231571e-05	1.137844766618718e-04
476	8	-2.072827582649297e-05	1.174942331353460e-04
476	9	-1.977738558010550e-05	1.170409150646168e-04
476	10	-1.864530334714559e-05	1.164896525767987e-04
476	11	-1.785404837585680e-05	1.160965777907020e-04
476	12	-1.974565606857743e-05	1.189969163509340e-04
476	13	-1.880650273164719e-05	1.186030259218191e-04
476	14	-1.768858549345161e-05	1.181228307327938e-04
476	15	-1.690732504324002e-05	1.177797202675170e-04
477	0	-1.965291984473037e-05	1.116675252958066e-04
477	1	-1.894626875760869e-05	1.112076590767105e-04
477	2	-1.810603239642928e-05	1.106532637417486e-04
477	3	-1.751984219326011e-05	1.102615321003498e-04
477	4	-1.869645354483585e-05	1.135518751481461e-04
477	5	-1.799013844624649e-05	1.131368486796738e-04
477	6	-1.715026530066480e-05	1.126360841920227e-04
477	7	-1.656430514009807e-05	1.122820328550067e-04
477	8	-1.745740380203421e-05	1.158970580614773e-04
477	9	-1.675711297348873e-05	1.155407445261255e-04
477	10	-1.592446181117851e-05	1.151104994941910e-04
477	11	-1.534364119442920e-05	1.148063111407841e-04
477	12	-1.651570694969532e-05	1.176053718902952e-04
477	13	-1.582431288568024e-05	1.172937648946470e-04
477	14	-1.500231550862429e-05	1.169172610531896e-04
477	15	-1.442901637053697e-05	1.166510890120695e-04
478	0	-1.722646684346967e-05	1.100639173673984e-04
478	1	-1.670953965066603e-05	1.097132892176712e-04
478	2	-1.609729437363299e-05	1.092945767532983e-04
478	3	-1.567236325095945e-05	1.090021867407148e-04
478	4	-1.627103802431826e-05	1.121033810430634e-04
478	5	-1.575426006065282e-05	1.117863175883368e-04
478	6	-1.514197601222123e-05	1.114074224764881e-04
478	7	-1.471676507165686e-05	1.111426226032902e-04
478	8	-1.505300078997218e-05	1.146528968566166e-04
478	9	-1.454093050618506e-05	1.143808127114353e-04
478	10	-1.393420334328516e-05	1.140559411787961e-04
478	11	-1.351266635783343e-05	1.138289917664075e-04
478	12	-1.414218225017480e-05	1.165169174020045e-04
478	13	-1.363688627151810e-05	1.162791603751664e-04
478	14	-1.303822582762473e-05	1.159957348046732e-04
478	15	-1.262223462400643e-05	1.157981409572277e-04
479	0	-1.546057557891194e-05	1.088559657756193e-04
479	1	-1.508910113017070e-05	1.085988781940918e-04
479	2	-1.465231853923244e-05	1.082962000320127e-04
479	3	-1.435155820578981e-05	1.080879606493218e-04
479	4	-1.450474315779479e-05	1.110101760176901e-04
479	5	-1.413272384990471e-05	1.107774703504296e-04
479	6	-1.369522262073373e-05	1.105044649751035e-04
479	7	-1.339401452222941e-05	1.103177963889607e-04
479	8	-1.330235406739681e-05	1.137154670264897e-04
479	9	-1.293307293758236e-05	1.135160348310634e-04
479	10	-1.249836622752260e-05	1.132825356069721e-04
479	11	-1.219890399803536e-05	1.131237877301229e-04
479	12	-1.241463845050940e-05	1.156994557284833e-04
479	13	-1.205001548679123e-05	1.155264271770729e-04
479	14	-1.162062102449423e-05	1.153246552106036e-04
479	15	-1.132472899534310e-05	1.151882490458217e-04
480	0	-1.420251485846583e-05	1.079849041884316e-04
480	1	-1.394278728298043e-05	1.078058632733335e-04
480	2	-1.364112035956240e-05	1.076000125575647e-04
480	3	-1.343670321895548e-05	1.074628694275899e-04
480	4	-1.324478883536857e-05	1.102259256113271e-04
480	5	-1.298481541208890e-05	1.100672579338030e-04
480	6	-1.268290409775267e-05	1.098862338395478e-04
480	7	-1.247825422217112e-05	1.097662792311890e-04
480	8	-1.205054112103205e-05	1.130461887154693e-04
480	9	-1.179209912723806e-05	1.129132844767443e-04
480	10	-1.149191592304341e-05	1.127635644290610e-04
480	11	-1.128828177018579e-05	1.126655129105928e-04
480	12	-1.117811611113804e-05	1.151218941177238e-04
480	13	-1.092265581746993e-05	1.150089077077238e-04
480	14	-1.062560793758168e-05	1.148829818022871e-04
480	15	-1.042365908350343e-05	1.148016359855759e-04
481	0	-1.333674172438349e-05	1.073968138963055e-04
481	1	-1.316516951462234e-05	1.072855973588116e-04
481	2	-1.297097718941714e-05	1.071645314275753e-04
481	3	-1.284333362753628e-05	1.070890424184773e-04
481	4	-1.237812037939370e-05	1.097085844319270e-04
481	5	-1.220608777300109e-05	1.096117416763284e-04
481	6	-1.201094106929085e-05	1.095082005014516e-04
481	7	-1.188221706491743e-05	1.094464151960785e-04
481	8	-1.118853003699542e-05	1.126186104628069e-04
481	9	-1.101683035439155e-05	1.125407843070564e-04
481	10	-1.082122815041977e-05	1.124619769529428e-04
481	11	-1.069170790043384e-05	1.124191254201701e-04
481	12	-1.032452608825961e-05	1.147631926237874e-04
481	13	-1.015343907461855e-05	1.147010051743926e-04
481	14	-9.957956596850814e-06	1.146413805948370e-04
481	15	-9.828459563396889e-06	1.146109583196300e-04
482	0	-1.278235844291983e-05	1.070545279776708e-04
482	1	-1.268037182766649e-05	1.070006176373709e-04
482	2	-1.257032235778095e-05	1.069520770352118e-04
482	3	-1.250281642269767e-05	1.069302704463251e-04
482	4	-1.182053375754355e-05	1.094195845277773e-04
482	5	-1.171720473024336e-05	1.093797653987124e-04
482	6	-1.160566074330823e-05	1.093472827830542e-04
482	7	-1.153703670130772e-05	1.093364556461199e-04
482	8	-1.062964190839163e-05	1.124016808311152e-04
482	9	-1.052569999128916e-05	1.123781782048419e-04
482	10	-1.041328137851602e-05	1.123651525869204e-04
482	11	-1.034367683036600e-05	1.123684388679590e-04
482	12	-9.766377674530599e-06	1.145997059586688e-04
482	13	-9.662295396886837e-06	1.145874321624715e-04
482	14	-9.549351729618038e-06	1.145885386170378e-04
482	15	-9.478970952141923e-06	1.146024538167901e-04
483	0	-1.247258444837342e-05	1.069237060014453e-04
483	1	-1.242620254306616e-05	1.069204263057420e-04
483	2	-1.238494377111123e-05	1.069333886893434e-04
483	3	-1.236715522743946e-05	1.069563366006754e-04
483	4	-1.150615338361613e-05	1.093354680514716e-04
483	5	-1.145838964333559e-05	1.093423032780986e-04
483	6	-1.141501114764542e-05	1.093677753345876e-04
483	7	-1.139535320559171e-05	1.093997631582753e-04
483	8	-1.031208487550160e-05	1.123748647400868e-04
483	9	-1.026259518070905e-05	1.123955115476315e-04
483	10	-1.021626168567510e-05	1.124386109017444e-04
483	11	-1.019386843938786e-05	1.124836043297591e-04
483	12	-9.446799217668322e-06	1.146145254059662e-04
483	13	-9.395895802864884e-06	1.146457471572682e-04
483	14	-9.347140849046902e-06	1.147024778976951e-04
483	15	-9.322506117241582e-06	1.147576573784750e-04
484	0	-1.236230032201228e-05	1.069731861424074e-04
484	1	-1.236146010179094e-05	1.070132756112411e-04
484	2	-1.237581771576790e-05	1.070813046271783e-04
484	3	-1.239798901378425e-05	1.071449517946647e-04
484	4	-1.138941465479564e-05	1.094212251466316e-04
484	5	-1.138637595397086e-05	1.094695983432546e-04
484	6	-1.139753972850955e-05	1.095478038342361e-04
484	7	-1.141701177336799e-05	1.096188399656028e-04
484	8	-1.018632603227620e-05	1.125117506966716e-04
484	9	-1.018002003344948e-05	1.125721902261514e-04
484	10	-1.018641302910122e-05	1.126653881142589e-04
484	11	-1.020183614856275e-05	1.127474868961888e-04
484	12	-9.313649575993267e-06	1.147910935373779e-04
484	13	-9.304665831749852e-06	1.148611868706886e-04
484	14	-9.307142868397718e-06	1.149665580255398e-04
484	15	-9.319234181464642e-06	1.150577481938367e-04
485	0	-1.241355850471440e-05	1.071828627509829e-04
485	1	-1.244951728527035e-05	1.072612739014242e-04
485	2	-1.250908190326694e-05	1.073771905985433e-04
485	3	-1.256392074000866e-05	1.074761679627477e-04
485	4	-1.143105300525612e-05	1.096605607851094e-04
485	5	-1.146397244946443e-05	1.097459059088724e-04
485	6	-1.151922433416680e-05	1.098704898427737e-04
485	7	-1.157048146715589e-05	1.099758434948449e-04
485	8	-1.021357946679758e-05	1.127949894874291e-04
485	9	-1.024191495994153e-05	1.128910015800283e-04
485	10	-1.029061810817057e-05	1.130291394290239e-04
485	11	-1.033638914346120e-05	1.131445774651230e-04
485	12	-9.329082657566364e-06	1.151100313912912e-04
485	13	-9.353629905552616e-06	1.152149095264843e-04
485	14	-9.396903944467809e-06	1.153644044144335e-04
485	15	-9.438113544984308e-06	1.154883638601103e-04
486	0	-1.259624759472229e-05	1.075325004489386e-04
486	1	-1.266247672262613e-05	1.076447707201049e-04
486	2	-1.275925280381737e-05	1.078034087924089e-04
486	3	-1.284088015115942e-05	1.079339691077235e-04
486	4	-1.160079847276465e-05	1.100354828948602e-04
486	5	-1.166305889268977e-05	1.101538020554535e-04
486	6	-1.175424914241842e-05	1.103200759960416e-04
486	7	-1.183126346007234e-05	1.104563264308271e-04
486	8	-1.036360742102494e-05	1.132094698739380e-04
486	9	-1.041971400199016e-05	1.133374184277456e-04
486	10	-1.050219989482271e-05	1.135158553769869e-04
486	11	-1.057201575830379e-05	1.136611461163154e-04
486	12	-9.462750766070396e-06	1.155577211089132e-04
486	13	-9.513725444881162e-06	1.156939030926648e-04
486	14	-9.588951156141784e-06	1.158828331277491e-04
486	15	-9.652771164490946e-06	1.160359921518572e-04
487	0	-1.288687400905030e-05	1.080067110381231e-04
487	1	-1.297761271007071e-05	1.081489508620948e-04
487	2	-1.310414413180444e-05	1.083449694552309e-04
487	3	-1.320687913528027e-05	1.085027704460211e-04
487	4	-1.187467542499418e-05	1.105320501031183e-04
487	5	-1.196033211112096e-05	1.106798034556688e-04
487	6	-1.207976693489575e-05	1.108828883877262e-04
487	7	-1.217670434796162e-05	1.110460283390897e-04
487	8	-1.061140185034690e-05	1.137415903790984e-04
487	9	-1.068915052182708e-05	1.138980489605856e-04
487	10	-1.079759665224214e-05	1.141123103091622e-04
487	11	-1.088561719612116e-05	1.142839703616248e-04
487	12	-9.688809468739389e-06	1.161205687581287e-04
487	13	-9.759990681906911e-06	1.162846898431802e-04
487	14	-9.859311274290319e-06	1.165088627604131e-04
487	15	-9.939913030695922e-06	1.166881262094740e-04
488	0	-1.326352107362498e-05	1.085895037444570e-04
488	1	-1.337312573329471e-05	1.087570063905129e-04
488	2	-1.352212859585807e-05	1.089841054084462e-04
488	3	-1.364048334420365e-05	1.091643434193542e-04
488	4	-1.223012887542257e-05	1.111355830841629e-04
488	5	-1.233343347916674e-05	1.113083270546035e-04
488	6	-1.247360451357945e-05	1.115421104295166e-04
488	7	-1.258463312715623e-05	1.117273029129048e-04
488	8	-1.093412004487503e-05	1.143780735418210e-04
488	9	-1.102785192742529e-05	1.145593958503221e-04
488	10	-1.115477003936957e-05	1.148044919297179e-04
488	11	-1.125496356620855e-05	1.149984694832198e-04
488	12	-9.984312411806726e-06	1.167863022059196e-04
488	13	-1.007005958751843e-05	1.169753405469364e-04
488	14	-1.018598571216642e-05	1.172307307558908e-04
488	15	-1.027729956773101e-05	1.174328370717266e-04
489	0	-1.370489214674407e-05	1.092625585917649e-04
489	1	-1.382798987921651e-05	1.094507309039712e-04
489	2	-1.399227521302760e-05	1.097030857394157e-04
489	3	-1.412038199704981e-05	1.099013620472216e-04
489	4	-1.264491360757906e-05	1.118280817748888e-04
489	5	-1.275982337135514e-05	1.120209014134443e-04
489	6	-1.291256851473728e-05	1.122789754478255e-04
489	7	-1.303118069094631e-05	1.124813490359675e-04
489	8	-1.130920183436384e-05	1.151039749105608e-04
489	9	-1.141226059091748e-05	1.153057619944757e-04
489	10	-1.154859807949138e-05	1.155757742995969e-04
489	11	-1.165396441880441e-05	1.157875179812394e-04
489	12	-1.032664001090107e-05	1.175427761710828e-04
489	13	-1.042019822341843e-05	1.177530921139938e-04
489	14	-1.054355499563949e-05	1.180346598446861e-04
489	15	-1.063854369980962e-05	1.182555980645524e-04
490	0	-1.418923770094147e-05	1.100087170434167e-04
490	1	-1.431921706467763e-05	1.102132180016083e-04
490	2	-1.448956912866108e-05	1.104855679823108e-04
490	3	-1.462005743277337e-05	1.106984189551993e-04
490	4	-1.309474782572342e-05	1.125907783195420e-04
490	5	-1.321432309884157e-05	1.127988730128678e-04
490	6	-1.336993074930772e-05	1.130749437610095e-04
490	7	-1.348801513084610e-05	1.132895641613520e-04
490	8	-1.171025082196996e-05	1.159020282746737e-04
490	9	-1.181570855687394e-05	1.161197368724530e-04
490	10	-1.195177562586470e-05	1.164080996378631e-04
490	11	-1.205381716103294e-05	1.166315843561788e-04
490	12	-1.068915368661104e-05	1.183751297818140e-04
490	13	-1.078368643828078e-05	1.186024929787183e-04
490	14	-1.090494636945171e-05	1.189039184154861e-04
490	15	-1.099519890020212e-05	1.191377818464544e-04
491	0	-1.468936570989054e-05	1.108133431862406e-04
491	1	-1.481849894199658e-05	1.110316148742648e-04
491	2	-1.498375062967084e-05	1.113205560823858e-04
491	3	-1.510666338338436e-05	1.115445636182009e-04
491	4	-1.355025974620309e-05	1.134049471718783e-04
491	5	-1.366523996665990e-05	1.136231732424364e-04
491	6	-1.381028774782027e-05	1.139106572930507e-04
491	7	-1.391640481703202e-05	1.141328310612868e-04
491	8	-1.210707239329114e-05	1.167513861299472e-04
491	9	-1.220435907597778e-05	1.169773393792615e-04
491	10	-1.232493566952305e-05	1.172742310744326e-04
491	11	-1.241144406786357e-05	1.175035015703282e-04
491	12	-1.104201110148481e-05	1.192632470274265e-04
491	13	-1.112695094072513e-05	1.195000149204442e-04
491	14	-1.123112914741278e-05	1.198111067081665e-04
491	15	-1.130503940131441e-05	1.200510851755136e-04
492	0	-1.517045141265196e-05	1.116647191954017e-04
492	1	-1.528613382154219e-05	1.118914174415707e-04
492	2	-1.542708878448322e-05	1.121889966120150e-04
