xi	eta	x	y	stress_r	stress_theta
 3.3333333333e-02	 2.2222222222e-01	 9.7655598875e-01	 3.3781086219e-01	 2.4577836364e+01	 7.7246273893e-01
 3.3333333333e-02	 2.3333333333e-01	 9.7048852339e-01	 3.5486589543e-01	 2.4124552241e+01	 7.3747920402e-01
 3.3333333333e-02	 2.4444444444e-01	 9.6409791919e-01	 3.7187764116e-01	 2.3646003493e+01	 6.9896156552e-01
 3.3333333333e-02	 2.5555555556e-01	 9.5738358858e-01	 3.8883729515e-01	 2.3187674551e+01	 6.7620258119e-01
 3.3333333333e-02	 2.6666666667e-01	 9.5034525248e-01	 4.0573597187e-01	 2.2778299814e+01	 6.8193640294e-01
 3.3333333333e-02	 2.7777777778e-01	 9.4298294640e-01	 4.2256471763e-01	 2.2411718704e+01	 7.1247073827e-01
 4.4444444444e-02	 2.2222222222e-01	 9.8705659078e-01	 3.4144323705e-01	 2.4059474975e+01	 9.8765761029e-01
 4.4444444444e-02	 2.3333333333e-01	 9.8092388386e-01	 3.5868165774e-01	 2.3607751285e+01	 9.4167134929e-01
 4.4444444444e-02	 2.4444444444e-01	 9.7446456348e-01	 3.7587632548e-01	 2.3134765523e+01	 8.9404890931e-01
 4.4444444444e-02	 2.5555555556e-01	 9.6767803577e-01	 3.9301834133e-01	 2.2698790885e+01	 8.6976794294e-01
 4.4444444444e-02	 2.6666666667e-01	 9.6056401863e-01	 4.1009872426e-01	 2.2313956663e+01	 8.7381790947e-01
 4.4444444444e-02	 2.7777777778e-01	 9.5312254797e-01	 4.2710842427e-01	 2.1973903607e+01	 9.0184011894e-01
 5.5555555556e-02	 2.2222222222e-01	 9.9755719281e-01	 3.4507561191e-01	 2.3579366438e+01	 1.1835935495e+00
 5.5555555556e-02	 2.3333333333e-01	 9.9135924433e-01	 3.6249742006e-01	 2.3128005660e+01	 1.1265906140e+00
 5.5555555556e-02	 2.4444444444e-01	 9.8483120777e-01	 3.7987500979e-01	 2.2664219932e+01	 1.0724207405e+00
 5.5555555556e-02	 2.5555555556e-01	 9.7797248296e-01	 3.9719938752e-01	 2.2250540112e+01	 1.0474023016e+00
 5.5555555556e-02	 2.6666666667e-01	 9.7078278479e-01	 4.1446147664e-01	 2.1890304558e+01	 1.0506698041e+00
 5.5555555556e-02	 2.7777777778e-01	 9.6326214954e-01	 4.3165213091e-01	 2.1576974400e+01	 1.0771746397e+00
 0.0000000000e+00	 2.7777777778e-01	 9.1256414167e-01	 4.0893359771e-01	 2.3963996145e+01	 6.7547217208e-02
 0.0000000000e+00	 2.8888888889e-01	 9.0512615414e-01	 4.2514308779e-01	 2.3321234198e+01	 3.6269572809e-02
 0.0000000000e+00	 3.0000000000e-01	 8.9737565000e-01	 4.4126742775e-01	 2.2702462334e+01	 2.1665089061e-02
 0.0000000000e+00	 3.1111111111e-01	 8.8931360626e-01	 4.5729783480e-01	 2.2100483188e+01	 2.0919450662e-02
 0.0000000000e+00	 3.2222222222e-01	 8.8094132166e-01	 4.7322551473e-01	 2.1507817501e+01	 3.1293401334e-02
 0.0000000000e+00	 3.3333333333e-01	 8.7226041910e-01	 4.8904167641e-01	 2.0916844686e+01	 5.0103829500e-02
 1.1111111111e-02	 2.7777777778e-01	 9.2270374325e-01	 4.1347730435e-01	 2.3407298001e+01	 2.9465712916e-01
 1.1111111111e-02	 2.8888888889e-01	 9.1518311141e-01	 4.2986689988e-01	 2.2779287057e+01	 2.5300822963e-01
 1.1111111111e-02	 3.0000000000e-01	 9.0734649055e-01	 4.4617039917e-01	 2.2176949026e+01	 2.2878457032e-01
 1.1111111111e-02	 3.1111111111e-01	 8.9919486856e-01	 4.6237892185e-01	 2.1592677650e+01	 2.1869038897e-01
 1.1111111111e-02	 3.2222222222e-01	 8.9072955857e-01	 4.7848357601e-01	 2.1018536670e+01	 2.1953054326e-01
 1.1111111111e-02	 3.3333333333e-01	 8.8195220154e-01	 4.9447547282e-01	 2.0446401127e+01	 2.2819391327e-01
