xi	eta	x	y	stress_r	stress_theta
 2.9410000000e-02	 1.0588400000e-01	 1.0317226641e+00	 1.6039555413e-01	 7.5397252648e+00	 7.2145933663e-01
 2.9410000000e-02	 1.1176700000e-01	 1.0302677074e+00	 1.6948998802e-01	 6.8540190455e+00	 8.2540963732e-01
 2.9410000000e-02	 1.1765000000e-01	 1.0287281069e+00	 1.7859705534e-01	 6.0488966342e+00	 1.0339762396e+00
 3.5292000000e-02	 5.8820000000e-02	 1.0491739787e+00	 8.8964519584e-02	 1.7024521412e+01	 7.4797919184e+00
 3.5292000000e-02	 6.4703000000e-02	 1.0483689007e+00	 9.7996659635e-02	 1.4821016056e+01	 5.7845326737e+00
 3.5292000000e-02	 7.0586000000e-02	 1.0474831955e+00	 1.0704965808e-01	 1.3058165032e+01	 4.3492146164e+00
 3.5292000000e-02	 7.6469000000e-02	 1.0465162238e+00	 1.1612255827e-01	 1.1642058730e+01	 3.1877104593e+00
 3.5292000000e-02	 8.2352000000e-02	 1.0454673588e+00	 1.2521438663e-01	 1.0489978814e+01	 2.3027791095e+00
 3.5292000000e-02	 8.8235000000e-02	 1.0443359873e+00	 1.3432415275e-01	 9.5313102413e+00	 1.6852630678e+00
 3.5292000000e-02	 9.4118000000e-02	 1.0431215094e+00	 1.4345084964e-01	 8.7055167945e+00	 1.3162246740e+00
 3.5292000000e-02	 1.0000100000e-01	 1.0418233396e+00	 1.5259345380e-01	 7.9594080477e+00	 1.1697931071e+00
 3.5292000000e-02	 1.0588400000e-01	 1.0404409069e+00	 1.6175092552e-01	 7.2447464651e+00	 1.2156732465e+00
 3.5292000000e-02	 1.1176700000e-01	 1.0389736555e+00	 1.7092220902e-01	 6.5164495305e+00	 1.4210612964e+00
 3.5292000000e-02	 1.1765000000e-01	 1.0374210451e+00	 1.8010623270e-01	 5.7313249933e+00	 1.7520288725e+00
 4.1174000000e-02	 5.8820000000e-02	 1.0579653543e+00	 8.9709982704e-02	 1.9607808114e+01	 7.3773342768e+00
 4.1174000000e-02	 6.4703000000e-02	 1.0571535302e+00	 9.8817806043e-02	 1.6798504811e+01	 5.6311330724e+00
 4.1174000000e-02	 7.0586000000e-02	 1.0562604034e+00	 1.0794666255e-01	 1.4497327111e+01	 4.1945174995e+00
 4.1174000000e-02	 7.6469000000e-02	 1.0552853291e+00	 1.1709558758e-01	 1.2619563204e+01	 3.0646580955e+00
 4.1174000000e-02	 8.2352000000e-02	 1.0542276754e+00	 1.2626359937e-01	 1.1085699066e+01	 2.2334854224e+00
 4.1174000000e-02	 8.8235000000e-02	 1.0530868237e+00	 1.3544969924e-01	 9.8233428865e+00	 1.6858841583e+00
 4.1174000000e-02	 9.4118000000e-02	 1.0518621693e+00	 1.4465287173e-01	 8.7673771520e+00	 1.3996622679e+00
 4.1174000000e-02	 1.0000100000e-01	 1.0505531217e+00	 1.5387208479e-01	 7.8590128061e+00	 1.3466206466e+00
 4.1174000000e-02	 1.0588400000e-01	 1.0491591052e+00	 1.6310629000e-01	 7.0444364667e+00	 1.4940320572e+00
 4.1174000000e-02	 1.1176700000e-01	 1.0476795592e+00	 1.7235442272e-01	 6.2735284313e+00	 1.8060514176e+00
 4.1174000000e-02	 1.1765000000e-01	 1.0461139390e+00	 1.8161540236e-01	 5.4990734006e+00	 2.2446352807e+00
 4.7056000000e-02	 5.8820000000e-02	 1.0667567025e+00	 9.0455443500e-02	 2.0938344743e+01	 6.4931199370e+00
