e	gp_n	disp_x	disp_y
32	5	-1.837047133593326e-04	3.400894572796305e-05
32	6	-1.874174688751335e-04	3.391433388206117e-05
32	7	-1.902585379782033e-04	3.383569327324431e-05
32	8	-1.806748604893033e-04	4.279418709776546e-05
32	9	-1.835264328811538e-04	4.271006375632222e-05
32	10	-1.872419245729272e-04	4.259160590771921e-05
32	11	-1.900849854055777e-04	4.249330713197139e-05
32	12	-1.805106603302437e-04	4.947942231988233e-05
32	13	-1.833642536761540e-04	4.938232652041458e-05
32	14	-1.870821915445197e-04	4.924577264604174e-05
32	15	-1.899270384576333e-04	4.913262110647745e-05
33	0	-1.918774006999798e-04	2.716743864461488e-05
33	1	-1.947095806239091e-04	2.709633216722156e-05
33	2	-1.983951670114883e-04	2.699471407140937e-05
33	3	-2.012112286424076e-04	2.690921275180773e-05
33	4	-1.917706743579755e-04	3.379139516940109e-05
33	5	-1.946040879537260e-04	3.370333680473186e-05
33	6	-1.982913658924062e-04	3.357760362275023e-05
33	7	-2.011088431039646e-04	3.347188381382951e-05
33	8	-1.915981658423622e-04	4.243800571407885e-05
33	9	-1.944335478876727e-04	4.232820632514320e-05
33	10	-1.981235225157558e-04	4.217164513149982e-05
33	11	-2.009432636684514e-04	4.204012563869108e-05
33	12	-1.914411567499918e-04	4.906902963955505e-05
33	13	-1.942783089065414e-04	4.894289599631839e-05
33	14	-1.979707087190529e-04	4.876326705805940e-05
33	15	-2.007924828997708e-04	4.861251512157777e-05
34	0	-4.478715956671270e-07	2.224248817626463e-05
34	1	-1.770592499029085e-06	2.157942718003302e-05
34	2	-3.351343436952364e-06	2.608969504952637e-05
34	3	-5.146571650114822e-06	3.330945791318850e-05
34	4	-4.347269942997673e-07	4.864079663836187e-05
34	5	-1.800397328582230e-06	4.780385723743355e-05
34	6	-3.563499360266768e-06	5.172371874890309e-05
34	7	-5.503890245916828e-06	5.777262113256356e-05
34	8	-3.558149530704095e-07	8.933441028840574e-05
34	9	-1.560388571479470e-06	8.840203344442632e-05
34	10	-3.309100254504730e-06	9.042375942705165e-05
34	11	-5.265502822049396e-06	9.334330834925362e-05
34	12	-3.034638045330278e-07	1.173520689120013e-04
34	13	-1.395014903582698e-06	1.164271333279174e-04
34	14	-3.100564961693506e-06	1.168063779326016e-04
34	15	-5.011382712180837e-06	1.172056423811025e-04
35	0	-6.519004209574742e-06	3.837604169824952e-05
35	1	-9.961618236777210e-06	4.937935430387560e-05
35	2	-1.576850419969474e-05	6.361165218242929e-05
35	3	-2.087414706507161e-05	7.167555035359868e-05
35	4	-6.927890536785931e-06	6.182947834507490e-05
35	5	-1.038425852443186e-05	7.026412999689663e-05
35	6	-1.599607769807737e-05	8.052552996901005e-05
35	7	-2.074455089179585e-05	8.570691702577614e-05
35	8	-6.670475823416138e-06	9.504715785372933e-05
35	9	-1.000729550607305e-05	9.803956742661507e-05
35	10	-1.529418845049793e-05	1.006635308193649e-04
35	11	-1.966111455969930e-05	1.009119863332531e-04
35	12	-6.359837898317430e-06	1.171230887137827e-04
35	13	-9.518098339892576e-06	1.161679837533199e-04
35	14	-1.447921621641368e-05	1.134996141772432e-04
35	15	-1.857055992212966e-05	1.105062125341384e-04
36	0	-2.371986808581301e-05	7.414019667723023e-05
36	1	-2.913460189584856e-05	7.518686886291927e-05
36	2	-3.603923434193822e-05	7.195615466013463e-05
36	3	-4.093547036742945e-05	6.816025149772239e-05
36	4	-2.331342144242966e-05	8.688393774824151e-05
36	5	-2.808575711344904e-05	8.609187481101062e-05
36	6	-3.413209075178820e-05	8.137911135453094e-05
36	7	-3.855422125271279e-05	7.695063087808329e-05
36	8	-2.197911698781277e-05	1.001866728988981e-04
36	9	-2.622549484546233e-05	9.731757216485143e-05
36	10	-3.162886786825030e-05	9.191934173398212e-05
36	11	-3.572778502016295e-05	8.769295336637433e-05
36	12	-2.074623892158364e-05	1.086189598420473e-04
36	13	-2.475159416613252e-05	1.046927817085871e-04
36	14	-2.991818335518363e-05	9.937097382643597e-05
36	15	-3.391871413094048e-05	9.563813612367751e-05
37	0	-4.332254948421922e-05	6.633371275923182e-05
37	1	-4.737403849073185e-05	6.373937055674944e-05
37	2	-5.207388799550353e-05	6.158699330287909e-05
37	3	-5.545680400210995e-05	6.050220051976069e-05
37	4	-4.081348336869096e-05	7.490494556819574e-05
37	5	-4.486790421879941e-05	7.204639855977253e-05
37	6	-4.986548490403114e-05	6.973354048766850e-05
37	7	-5.353612087910566e-05	6.857484070878045e-05
37	8	-3.791575450315087e-05	8.576425631328410e-05
37	9	-4.202593525637247e-05	8.295722503722530e-05
37	10	-4.731820930695179e-05	8.048183724015568e-05
37	11	-5.124882202727526e-05	7.911911154725821e-05
37	12	-3.609070460361236e-05	9.392150300469287e-05
37	13	-4.023383091430770e-05	9.127847572484458e-05
37	14	-4.564272421544587e-05	8.870529480159310e-05
37	15	-4.967413407572357e-05	8.716666249330902e-05
38	0	-5.725112006785699e-05	6.000972261281612e-05
38	1	-6.064227107210276e-05	5.915258916912976e-05
38	2	-6.503496924978264e-05	5.817592376782470e-05
38	3	-6.830426871311762e-05	5.754825588391953e-05
38	4	-5.545497747231181e-05	6.803265699189787e-05
38	5	-5.899842601932013e-05	6.704803384738628e-05
38	6	-6.349342177936726e-05	6.587467717503013e-05
38	7	-6.682554336654644e-05	6.510683960680377e-05
38	8	-5.327740489349585e-05	7.846918981096256e-05
38	9	-5.695294064502555e-05	7.730704445601283e-05
38	10	-6.153930011767120e-05	7.594329411773913e-05
38	11	-6.493794291354930e-05	7.505391565926078e-05
38	12	-5.174694385636779e-05	8.642881763449806e-05
38	13	-5.548195451095144e-05	8.514190831782010e-05
38	14	-6.012449733340489e-05	8.366994825014968e-05
38	15	-6.357240297161650e-05	8.271642620019155e-05
39	0	-6.999004891825557e-05	5.726027894511473e-05
39	1	-7.304534419241089e-05	5.680424675458690e-05
39	2	-7.689089441138876e-05	5.634840527440346e-05
39	3	-7.979513703543250e-05	5.608188855549367e-05
39	4	-6.855680734203974e-05	6.475808926601237e-05
39	5	-7.172743495579079e-05	6.421817804060784e-05
39	6	-7.575051341114446e-05	6.369234930460446e-05
39	7	-7.878249138809511e-05	6.338440644597269e-05
39	8	-6.672100422980212e-05	7.464685492157416e-05
39	9	-7.002554698752149e-05	7.400703577896753e-05
39	10	-7.425717728751849e-05	7.336608059657628e-05
39	11	-7.744007121135705e-05	7.297853893610881e-05
39	12	-6.539069825066177e-05	8.227490527765246e-05
39	13	-6.877955438448831e-05	8.156547451474343e-05
39	14	-7.313781958188335e-05	8.083007901523535e-05
39	15	-7.641317329013641e-05	8.037305019465855e-05
40	0	-8.134700312041002e-05	5.596201193935848e-05
40	1	-8.427737837734487e-05	5.576886605345927e-05
40	2	-8.811090785872133e-05	5.556289580724782e-05
40	3	-9.103327984412282e-05	5.542578882561339e-05
40	4	-8.039074067333802e-05	6.324135965178547e-05
40	5	-8.340152023975925e-05	6.299979386352117e-05
40	6	-8.730704983129811e-05	6.272822561772135e-05
40	7	-9.027485087368539e-05	6.254567381663826e-05
40	8	-7.911510489239038e-05	7.279522551678852e-05
40	9	-8.222152783901986e-05	7.248182980102072e-05
40	10	-8.621424493644316e-05	7.212585703985317e-05
40	11	-8.923889241305930e-05	7.188757297968117e-05
40	12	-7.813063652388265e-05	8.015544163796175e-05
40	13	-8.130177956046226e-05	7.978400121660366e-05
40	14	-8.535985385583213e-05	7.936356214340288e-05
40	15	-8.842923699041766e-05	7.908345499529597e-05
41	0	-9.257792650098581e-05	5.535571018010959e-05
41	1	-9.545099865108349e-05	5.522740593720505e-05
41	2	-9.916865131531179e-05	5.507179297746043e-05
41	3	-1.020116734397867e-04	5.496664101671669e-05
41	4	-9.184490227774378e-05	6.245509944782123e-05
41	5	-9.477026418965795e-05	6.229597247348759e-05
41	6	-9.855850912223248e-05	6.211059993750901e-05
41	7	-1.014513043707047e-04	6.198652367841798e-05
41	8	-9.084136739321990e-05	7.177101601693325e-05
41	9	-9.383423268257435e-05	7.156977250826262e-05
41	10	-9.771446778088157e-05	7.133900227590490e-05
41	11	-1.006723826472355e-04	7.118431277040914e-05
41	12	-9.005644027141697e-05	7.894697921373766e-05
41	13	-9.309859897343672e-05	7.871213688133495e-05
41	14	-9.704393805606380e-05	7.844319086244352e-05
41	15	-1.000478883025085e-04	7.826201312949809e-05
42	0	-1.035296972446731e-04	5.491712532025251e-05
42	1	-1.063865250798989e-04	5.483595951575498e-05
42	2	-1.101228013831372e-04	5.474539410079093e-05
42	3	-1.129865957167279e-04	5.468074609087692e-05
42	4	-1.029924700341494e-04	6.192705656279386e-05
42	5	-1.058856985464640e-04	6.182670422367012e-05
42	6	-1.096595080795470e-04	6.171132299344528e-05
42	7	-1.125479256121889e-04	6.162895608682461e-05
42	8	-1.022438216910564e-04	7.110906843505058e-05
42	9	-1.051846229441984e-04	7.097956625109297e-05
42	10	-1.090076030919442e-04	7.082810461855036e-05
42	11	-1.119285860074603e-04	7.072055744364607e-05
42	12	-1.016411482110611e-04	7.817316376786751e-05
42	13	-1.046173471969468e-04	7.801885334479368e-05
42	14	-1.084785430365359e-04	7.783713450124176e-05
42	15	-1.114253707171049e-04	7.770865291073926e-05
43	0	-1.145107678816736e-04	5.464588152418971e-05
43	1	-1.173664728999694e-04	5.457858433867060e-05
43	2	-1.210879875649308e-04	5.449001494602593e-05
43	3	-1.239408581164970e-04	5.442422131097441e-05
43	4	-1.140848016532469e-04	6.158545087526876e-05
43	5	-1.169641961340373e-04	6.150354950656430e-05
43	6	-1.207152489267121e-04	6.139829240657241e-05
43	7	-1.235887108808143e-04	6.132080076715315e-05
43	8	-1.134824356045371e-04	7.066480271552364e-05
43	9	-1.163937864122975e-04	7.056210086115013e-05
43	10	-1.201850639058070e-04	7.043287915482443e-05
43	11	-1.230866820218776e-04	7.033844272769755e-05
43	12	-1.129925732928559e-04	7.764273236372273e-05
43	13	-1.159286522271656e-04	7.752275650678546e-05
43	14	-1.197506164838833e-04	7.737358400164379e-05
43	15	-1.226736856860251e-04	7.726498048156765e-05
44	0	-1.254625276166020e-04	5.439070262347735e-05
44	1	-1.283210473019104e-04	5.433080283576804e-05
44	2	-1.320549018394039e-04	5.425602692536264e-05
44	3	-1.349183270665886e-04	5.419902717909701e-05
44	4	-1.251203282185936e-04	6.128121757975835e-05
44	5	-1.279955107255966e-04	6.121008804303549e-05
44	6	-1.317479249440866e-04	6.112101951994234e-05
44	7	-1.346238215193281e-04	6.105340422950314e-05
44	8	-1.246318914953844e-04	7.029002950864628e-05
44	9	-1.275297911205541e-04	7.020250462378712e-05
44	10	-1.313074788698404e-04	7.009262316510156e-05
44	11	-1.342004063826210e-04	7.000972050114509e-05
44	12	-1.242293351989403e-04	7.720915742967784e-05
44	13	-1.271449061685970e-04	7.710783821857015e-05
44	14	-1.309425757794815e-04	7.698045739861003e-05
44	15	-1.338490908469789e-04	7.688478537939389e-05
45	0	-1.364443412535385e-04	5.416807674241797e-05
45	1	-1.393077644809356e-04	5.410849753272863e-05
45	2	-1.430440610309239e-04	5.402848783145434e-05
45	3	-1.459085479253879e-04	5.396604084790875e-05
45	4	-1.361560665682005e-04	6.101693583587177e-05
45	5	-1.390305628283251e-04	6.094725227787263e-05
45	6	-1.427800354107046e-04	6.085443155039789e-05
45	7	-1.456535901988892e-04	6.078234399352151e-05
45	8	-1.357412014347805e-04	6.996540705682684e-05
45	9	-1.386309774737091e-04	6.988155383987568e-05
45	10	-1.423987478054799e-04	6.977102025205206e-05
45	11	-1.452849381363467e-04	6.968567192662685e-05
45	12	-1.353967041448930e-04	7.683397301713789e-05
45	13	-1.382986243169297e-04	7.673849052783970e-05
45	14	-1.420808933434180e-04	7.661357080563881e-05
45	15	-1.449770960345590e-04	7.651750616035464e-05
46	0	-1.474355087374246e-04	5.393254927300770e-05
46	1	-1.503017080226916e-04	5.386924858916234e-05
46	2	-1.540423817104705e-04	5.378485054544702e-05
46	3	-1.569096986766656e-04	5.371794643336776e-05
46	4	-1.471850012405734e-04	6.074374567226327e-05
46	5	-1.500588539740328e-04	6.067087597674301e-05
46	6	-1.538082931291393e-04	6.057394629125493e-05
46	7	-1.566815267709578e-04	6.049733594911056e-05
46	8	-1.468225508085969e-04	6.964003450110288e-05
46	9	-1.497070596690952e-04	6.955393582713789e-05
46	10	-1.534686979943575e-04	6.943969960359524e-05
46	11	-1.563501752927717e-04	6.934978514235881e-05
46	12	-1.465196341182448e-04	7.646617938019583e-05
46	13	-1.494126352888421e-04	7.636938052867251e-05
46	14	-1.531840429850772e-04	7.624117878645338e-05
46	15	-1.560721488009199e-04	7.614059750053245e-05
47	0	-1.584376492468710e-04	5.368125521160711e-05
47	1	-1.613045258636676e-04	5.361018415622293e-05
47	2	-1.650440817083970e-04	5.351282736105849e-05
47	3	-1.679092986338560e-04	5.343442085444085e-05
47	4	-1.582123867198963e-04	6.045541636377791e-05
47	5	-1.610843137550899e-04	6.037440028625025e-05
47	6	-1.648297195238868e-04	6.026375005380939e-05
47	7	-1.676989088657360e-04	6.017486207767883e-05
47	8	-1.578850966644009e-04	6.930076018194177e-05
47	9	-1.607640911840271e-04	6.920635136647623e-05
47	10	-1.645177107971091e-04	6.907798252794090e-05
47	11	-1.673924931191569e-04	6.897521127932021e-05
47	12	-1.576103420430737e-04	7.608591322634169e-05
47	13	-1.604950377580726e-04	7.598091315948100e-05
47	14	-1.642552951342695e-04	7.583865525367191e-05
47	15	-1.671346035276875e-04	7.572507082305567e-05
48	0	-1.694357764763368e-04	5.339122062899227e-05
48	1	-1.722992263287510e-04	5.330723665063547e-05
48	2	-1.760326912431125e-04	5.319106586013321e-05
48	3	-1.788917086843289e-04	5.309619162484981e-05
48	4	-1.692273393196234e-04	6.012595741936583e-05
48	5	-1.720941726102710e-04	6.003101169110441e-05
48	6	-1.758315610626632e-04	5.989993767951641e-05
48	7	-1.786932626215869e-04	5.979309385652865e-05
48	8	-1.689236762793224e-04	6.891876578471382e-05
48	9	-1.717952841439317e-04	6.880935328231436e-05
48	10	-1.755382184996674e-04	6.865869560965464e-05
48	11	-1.784037210593731e-04	6.853622070650300e-05
48	12	-1.686680156048196e-04	7.566276887982317e-05
48	13	-1.715434919222525e-04	7.554215068022739e-05
48	14	-1.752909279263866e-04	7.537640163621522e-05
48	15	-1.781595256647613e-04	7.524195739708798e-05
49	0	-1.804142522231125e-04	5.304332608367882e-05
49	1	-1.832690136823742e-04	5.293934909865241e-05
49	2	-1.869883666634490e-04	5.279323365039048e-05
49	3	-1.898342495113066e-04	5.267225824419656e-05
49	4	-1.802171382724183e-04	5.973362945505991e-05
49	5	-1.830742472882305e-04	5.961680972073444e-05
49	6	-1.867964467303409e-04	5.945292668137497e-05
49	7	-1.896444187255258e-04	5.931746074105533e-05
49	8	-1.799294856017284e-04	6.846818227450896e-05
49	9	-1.827899282765369e-04	6.833476142811330e-05
49	10	-1.865161807599332e-04	6.814806562325275e-05
49	11	-1.893671368013296e-04	6.799409804805949e-05
49	12	-1.796868330294280e-04	7.516738493553398e-05
49	13	-1.825500075259004e-04	7.502137525383125e-05
49	14	-1.862795948396213e-04	7.481750063436179e-05
49	15	-1.891330122642047e-04	7.464968901570400e-05
50	0	-1.913489132367621e-04	5.260430700073735e-05
50	1	-1.941870971563317e-04	5.246959772434908e-05
50	2	-1.978809111359779e-04	5.227789671273064e-05
50	3	-2.007038676591230e-04	5.211711715635274e-05
50	4	-1.911601853474921e-04	5.924144829552173e-05
50	5	-1.940004602198615e-04	5.909091098714495e-05
50	6	-1.976971417952911e-04	5.887700784411138e-05
50	7	-2.005224902936154e-04	5.869786565613916e-05
50	8	-1.908844821980260e-04	6.790782493333827e-05
50	9	-1.937277554060153e-04	6.773720605153897e-05
50	10	-1.974285531607793e-04	6.749529904900404e-05
50	11	-2.002573327521459e-04	6.729315066348776e-05
50	12	-1.906516606041217e-04	7.455576792140639e-05
50	13	-1.934974089260043e-04	7.437024008823482e-05
50	14	-1.972016085318502e-04	7.410767856107171e-05
50	15	-2.000332290686392e-04	7.388868076928268e-05
51	0	-2.951062355341456e-07	1.287655430351866e-04
51	1	-1.383266457747094e-06	1.278669939043131e-04
51	2	-3.102928625216043e-06	1.275084274638060e-04
51	3	-4.991595928191530e-06	1.268544223049364e-04
51	4	-3.215063042193138e-07	1.426486597042597e-04
51	5	-1.528853828328299e-06	1.418300529777208e-04
51	6	-3.368018815304049e-06	1.404873413866249e-04
51	7	-5.238184248090678e-06	1.385974429240853e-04
51	8	-4.009813095107487e-07	1.506866183721431e-04
51	9	-1.897555781958705e-06	1.500034361664202e-04
51	10	-3.999330073347019e-06	1.480369283363029e-04
51	11	-5.890929247763842e-06	1.456262926441783e-04
51	12	-4.621839296371476e-07	1.534236668211899e-04
51	13	-2.180167819777314e-06	1.528425902111371e-04
51	14	-4.495463410773636e-06	1.507858435363545e-04
51	15	-6.438100892517967e-06	1.484789111431229e-04
52	0	-6.302427685102398e-06	1.260698842069097e-04
52	1	-9.340450966932314e-06	1.236395950228249e-04
52	2	-1.409413551942486e-05	1.190845347314736e-04
52	3	-1.803025996897864e-05	1.149863457073072e-04
52	4	-6.475493615173082e-06	1.370905165965930e-04
52	5	-9.262109741414427e-06	1.333240192885033e-04
52	6	-1.358240690541306e-05	1.272809740780072e-04
52	7	-1.721172069323389e-05	1.224308438542458e-04
52	8	-7.048546044756665e-06	1.439985187295469e-04
52	9	-9.529022090135666e-06	1.403865064335524e-04
52	10	-1.330665883798692e-05	1.350442874822544e-04
52	11	-1.655857880269650e-05	1.308855206072757e-04
52	12	-7.566648538841711e-06	1.470708666443154e-04
52	13	-9.894302375632788e-06	1.441968437459743e-04
52	14	-1.337210379636724e-05	1.401514131430078e-04
52	15	-1.640077714053684e-05	1.369652473784776e-04
53	0	-2.013736157619163e-05	1.127248648956635e-04
53	1	-2.404835597521045e-05	1.085110666143161e-04
53	2	-2.914627148400860e-05	1.033359756748328e-04
53	3	-3.312394174985137e-05	9.985088706999800e-05
53	4	-1.919620553898056e-05	1.199639211824195e-04
53	5	-2.296683499050025e-05	1.157156905649570e-04
53	6	-2.799737008160289e-05	1.109050050224939e-04
53	7	-3.195702054737968e-05	1.077599445827274e-04
53	8	-1.840014129313959e-05	1.287727016805844e-04
53	9	-2.202588925952276e-05	1.251006550200737e-04
53	10	-2.700737102942005e-05	1.208526003745714e-04
53	11	-3.094376748163087e-05	1.179813518920002e-04
53	12	-1.815079436351032e-05	1.352797002807470e-04
53	13	-2.166508718490685e-05	1.321898867379754e-04
53	14	-2.656608206725808e-05	1.283639815237167e-04
53	15	-3.044179810340623e-05	1.256437329202078e-04
54	0	-3.529068586415641e-05	9.823447415912324e-05
54	1	-3.943297662485916e-05	9.566900329809516e-05
54	2	-4.485415797631440e-05	9.305047446510529e-05
54	3	-4.890147298286406e-05	9.143016122549161e-05
54	4	-3.410950505453474e-05	1.062701022302592e-04
54	5	-3.820815366763021e-05	1.037969750153930e-04
54	6	-4.356448252211980e-05	1.011070594562368e-04
54	7	-4.757916764319536e-05	9.937065663398794e-05
54	8	-3.306103226875748e-05	1.165780121344246e-04
54	9	-3.704190169621506e-05	1.141671094175132e-04
54	10	-4.220699312297722e-05	1.114254167108380e-04
54	11	-4.610451726488116e-05	1.096045737671945e-04
54	12	-3.251245953773288e-05	1.242857448526368e-04
54	13	-3.637636172637754e-05	1.219208293546724e-04
54	14	-4.137270765880780e-05	1.191842530172701e-04
54	15	-4.516651686951812e-05	1.173442174601179e-04
55	0	-5.098392478795480e-05	9.065186505292303e-05
55	1	-5.473864675230979e-05	8.930846085537916e-05
55	2	-5.941174728514211e-05	8.778826303174960e-05
55	3	-6.288831361037405e-05	8.680540859319554e-05
55	4	-4.965723099717396e-05	9.853456489737180e-05
55	5	-5.343016787429906e-05	9.710799662326379e-05
55	6	-5.816237609364015e-05	9.551143402627578e-05
55	7	-6.169625518966699e-05	9.447825961070941e-05
55	8	-4.814804760784564e-05	1.087248435935779e-04
55	9	-5.191386589449525e-05	1.072305549924224e-04
55	10	-5.670899790835580e-05	1.055610754555899e-04
55	11	-6.030912712276808e-05	1.044722610545675e-04
55	12	-4.717525920511081e-05	1.164517800669316e-04
55	13	-5.091722214582807e-05	1.149330524868477e-04
55	14	-5.573365738229770e-05	1.132273296577935e-04
55	15	-5.936403752482809e-05	1.121043682524067e-04
56	0	-6.472419202724083e-05	8.634738540730596e-05
