e	gp_n	xx	yy	xy	zz
5	5	-1.536326817916855e-05	4.606663290700432e-05	1.900848628693969e-06	0.000000000000000e+00
5	6	-1.537178624304256e-05	4.562627263292555e-05	1.516872979462762e-06	0.000000000000000e+00
5	7	-1.568583256069554e-05	4.527771368347565e-05	1.297640419749679e-06	0.000000000000000e+00
5	8	-1.637908634977957e-05	4.685636863670060e-05	4.068199979315512e-06	0.000000000000000e+00
5	9	-1.581781357662346e-05	4.662972488456138e-05	3.050789073129821e-06	0.000000000000000e+00
5	10	-1.563879147958516e-05	4.592491749689302e-05	2.478337709079286e-06	0.000000000000000e+00
5	11	-1.592564216150410e-05	4.538989121576007e-05	2.452096298263373e-06	0.000000000000000e+00
5	12	-1.710177396494422e-05	4.706960037220329e-05	5.408280726535349e-06	0.000000000000000e+00
5	13	-1.625038310331037e-05	4.672500342518310e-05	3.953520218806138e-06	0.000000000000000e+00
5	14	-1.589182843090468e-05	4.611656001829846e-05	3.093958176746833e-06	0.000000000000000e+00
5	15	-1.619359260034648e-05	4.570081185268447e-05	3.082951132484094e-06	0.000000000000000e+00
6	0	-1.584263209434440e-05	4.540936874032402e-05	-1.818870827526288e-07	0.000000000000000e+00
6	1	-1.642440771811273e-05	4.531031263192916e-05	-1.499840145935779e-07	0.000000000000000e+00
6	2	-1.688277407665028e-05	4.509768270066758e-05	1.618401994974308e-07	0.000000000000000e+00
6	3	-1.700362598737981e-05	4.494752971850197e-05	4.006092733160571e-07	0.000000000000000e+00
6	4	-1.594886645359925e-05	4.514730740350742e-05	1.209737807286425e-06	0.000000000000000e+00
6	5	-1.638435172845763e-05	4.503370496510084e-05	1.100163078102930e-06	0.000000000000000e+00
6	6	-1.678953362573051e-05	4.504432031984449e-05	1.026158834614705e-06	0.000000000000000e+00
6	7	-1.697514968652059e-05	4.508406654762474e-05	9.848695397790020e-07	0.000000000000000e+00
6	8	-1.621085907003388e-05	4.520241269248411e-05	2.519263783451069e-06	0.000000000000000e+00
6	9	-1.667415439246595e-05	4.507361427425542e-05	2.504823248663673e-06	0.000000000000000e+00
6	10	-1.707146471048826e-05	4.516520672026630e-05	2.235246341231599e-06	0.000000000000000e+00
6	11	-1.721720441862269e-05	4.527175640286923e-05	1.910166523569089e-06	0.000000000000000e+00
6	12	-1.653387807658307e-05	4.554894465549375e-05	3.235722021182669e-06	0.000000000000000e+00
6	13	-1.706518237841012e-05	4.541139872461616e-05	3.329637138873447e-06	0.000000000000000e+00
6	14	-1.745638932226093e-05	4.540387526918104e-05	3.057794900188949e-06	0.000000000000000e+00
6	15	-1.752476421877932e-05	4.542292842886721e-05	2.621348434487996e-06	0.000000000000000e+00
7	0	-1.699586697756917e-05	4.489510210960970e-05	4.642732112494489e-07	0.000000000000000e+00
7	1	-1.701578891321373e-05	4.485625869742641e-05	4.231262114142844e-07	0.000000000000000e+00
7	2	-1.714448123844795e-05	4.487165854757559e-05	1.948203418593655e-07	0.000000000000000e+00
7	3	-1.732183113461193e-05	4.488783970646184e-05	1.821338855393596e-08	0.000000000000000e+00
7	4	-1.703391426086135e-05	4.508932669563674e-05	9.561917766923750e-07	0.000000000000000e+00
7	5	-1.714252889093285e-05	4.505471815272572e-05	8.710933851910941e-07	0.000000000000000e+00
7	6	-1.729619608988395e-05	4.495797184600544e-05	7.260575298925297e-07	0.000000000000000e+00
7	7	-1.742313715259202e-05	4.487711287919658e-05	6.168010324863430e-07	0.000000000000000e+00
7	8	-1.724429781880015e-05	4.529249830667863e-05	1.723386128029677e-06	0.000000000000000e+00
7	9	-1.730201784296405e-05	4.524033231389803e-05	1.467224564691152e-06	0.000000000000000e+00
7	10	-1.741182383731812e-05	4.507055791631167e-05	1.291598181338349e-06	0.000000000000000e+00
7	11	-1.752242488133268e-05	4.493308549705011e-05	1.233236933118297e-06	0.000000000000000e+00
7	12	-1.748858214725027e-05	4.540971448301850e-05	2.342255589178529e-06	0.000000000000000e+00
7	13	-1.745248578509915e-05	4.532639989249466e-05	1.952073402041813e-06	0.000000000000000e+00
7	14	-1.750245157456682e-05	4.515682725080112e-05	1.690773626244165e-06	0.000000000000000e+00
7	15	-1.761514024941497e-05	4.502961247467392e-05	1.627025616983617e-06	0.000000000000000e+00
8	0	-1.743999580588564e-05	4.488410400111246e-05	-3.610036371861524e-08	0.000000000000000e+00
8	1	-1.763037493138210e-05	4.484788702712207e-05	-3.810202392258991e-08	0.000000000000000e+00
8	2	-1.780162546176064e-05	4.476810460345689e-05	7.043403891639246e-08	0.000000000000000e+00
8	3	-1.787375543122748e-05	4.470469083210373e-05	1.591581856502827e-07	0.000000000000000e+00
8	4	-1.749331117140278e-05	4.484152480511131e-05	5.684855839322814e-07	0.000000000000000e+00
8	5	-1.761686048748003e-05	4.479394219000282e-05	5.128080954063622e-07	0.000000000000000e+00
8	6	-1.775944900746795e-05	4.475565820247614e-05	4.867407510889186e-07	0.000000000000000e+00
8	7	-1.785447293172719e-05	4.473180983448700e-05	4.795776995708252e-07	0.000000000000000e+00
8	8	-1.758946000344390e-05	4.487845569018127e-05	1.213358049011773e-06	0.000000000000000e+00
8	9	-1.770766830361288e-05	4.482080929322844e-05	1.151381831279822e-06	0.000000000000000e+00
8	10	-1.784232236531951e-05	4.479898478046224e-05	1.033535427174516e-06	0.000000000000000e+00
8	11	-1.793052461344849e-05	4.479143554515823e-05	9.327048886863900e-07	0.000000000000000e+00
8	12	-1.769817748152335e-05	4.497764605809804e-05	1.620595080938543e-06	0.000000000000000e+00
8	13	-1.783677361628464e-05	4.491593858061737e-05	1.567099747380962e-06	0.000000000000000e+00
8	14	-1.797136259915964e-05	4.487784627954427e-05	1.424008519531389e-06	0.000000000000000e+00
8	15	-1.803907725367557e-05	4.485571650112986e-05	1.281651271670598e-06	0.000000000000000e+00
9	0	-1.789358475679802e-05	4.467691020781783e-05	1.841572272682162e-07	0.000000000000000e+00
9	1	-1.793774306097350e-05	4.463910129729907e-05	1.748401340625268e-07	0.000000000000000e+00
9	2	-1.801762795188716e-05	4.460612852057500e-05	1.005127773111705e-07	0.000000000000000e+00
9	3	-1.809592480372567e-05	4.458264505505993e-05	4.089882271681220e-08	0.000000000000000e+00
9	4	-1.790023034730665e-05	4.471720975661905e-05	4.729358808428934e-07	0.000000000000000e+00
9	5	-1.798003472478337e-05	4.468392957557947e-05	4.439863998068707e-07	0.000000000000000e+00
9	6	-1.807291066564281e-05	4.463283670281968e-05	3.868949602487081e-07	0.000000000000000e+00
9	7	-1.813547536068801e-05	4.459138375509136e-05	3.418695617609243e-07	0.000000000000000e+00
9	8	-1.797240185757203e-05	4.478111377133622e-05	8.813376889040855e-07	0.000000000000000e+00
9	9	-1.804477877977999e-05	4.474486969087428e-05	8.044241599625724e-07	0.000000000000000e+00
9	10	-1.812774156721134e-05	4.467741741350931e-05	7.340905295916681e-07	0.000000000000000e+00
9	11	-1.818253789343709e-05	4.462217026990294e-05	6.932542584516868e-07	0.000000000000000e+00
9	12	-1.806379036803068e-05	4.483877237210005e-05	1.203156894272151e-06	0.000000000000000e+00
9	13	-1.811003856041016e-05	4.479345621532550e-05	1.087096983349238e-06	0.000000000000000e+00
9	14	-1.817451026497079e-05	4.471904678321312e-05	9.880821546879593e-07	0.000000000000000e+00
9	15	-1.822709043112277e-05	4.466062406686638e-05	9.379053891635505e-07	0.000000000000000e+00
10	0	-1.814259981429451e-05	4.456752967187770e-05	2.185071929000821e-08	0.000000000000000e+00
10	1	-1.821985126476312e-05	4.453255358343138e-05	1.757864946111754e-08	0.000000000000000e+00
10	2	-1.829632149431637e-05	4.447824572161110e-05	4.734957585368883e-08	0.000000000000000e+00
10	3	-1.833629088227251e-05	4.443392883896348e-05	7.269178672405589e-08	0.000000000000000e+00
10	4	-1.816590296049069e-05	4.456956051261506e-05	3.217450056171333e-07	0.000000000000000e+00
10	5	-1.822006042388687e-05	4.452974824167776e-05	2.970118465986827e-07	0.000000000000000e+00
10	6	-1.828547528626785e-05	4.447886451008821e-05	2.817666816708219e-07	0.000000000000000e+00
10	7	-1.833159194338280e-05	4.443959111114376e-05	2.744975675202661e-07	0.000000000000000e+00
10	8	-1.820883807381808e-05	4.459505382091978e-05	6.729565767333579e-07	0.000000000000000e+00
10	9	-1.825657262541186e-05	4.455042865535761e-05	6.327459895284598e-07	0.000000000000000e+00
10	10	-1.831646908667753e-05	4.449962623190966e-05	5.789857842021670e-07	0.000000000000000e+00
10	11	-1.836054952569201e-05	4.446190788664312e-05	5.400364585072100e-07	0.000000000000000e+00
10	12	-1.825594258298348e-05	4.463210154698097e-05	9.152929568005440e-07	0.000000000000000e+00
10	13	-1.830646499189905e-05	4.458493490143286e-05	8.669798191641750e-07	0.000000000000000e+00
10	14	-1.836421531238002e-05	4.453083298460417e-05	7.960787851484274e-07	0.000000000000000e+00
10	15	-1.840221808542913e-05	4.449045488976192e-05	7.412380567697900e-07	0.000000000000000e+00
11	0	-1.835163355934353e-05	4.441054822710324e-05	7.966060768836779e-08	0.000000000000000e+00
11	1	-1.838083863572329e-05	4.436778209717418e-05	7.662058184950655e-08	0.000000000000000e+00
11	2	-1.842214870586777e-05	4.431269446917460e-05	5.481564589370466e-08	0.000000000000000e+00
11	3	-1.845626763264607e-05	4.426966837248023e-05	3.718842201131839e-08	0.000000000000000e+00
11	4	-1.835470907041760e-05	4.441823681492847e-05	2.694917415994665e-07	0.000000000000000e+00
11	5	-1.839474880097931e-05	4.437705845927986e-05	2.550800203341006e-07	0.000000000000000e+00
11	6	-1.844031420946703e-05	4.432101016451646e-05	2.308948073004181e-07	0.000000000000000e+00
11	7	-1.847012146926094e-05	4.427614591290362e-05	2.126581641654774e-07	0.000000000000000e+00
11	8	-1.838326182116544e-05	4.444089287757568e-05	5.210814814262685e-07	0.000000000000000e+00
11	9	-1.842208569666835e-05	4.439883157244546e-05	4.896905020009972e-07	0.000000000000000e+00
11	10	-1.846481230831593e-05	4.433975684288601e-05	4.548817480297340e-07	0.000000000000000e+00
11	11	-1.849148384546760e-05	4.429215998570803e-05	4.309576558285798e-07	0.000000000000000e+00
11	12	-1.842033889396700e-05	4.446793365664824e-05	7.136860879160190e-07	0.000000000000000e+00
11	13	-1.845190647684729e-05	4.442293110832391e-05	6.690369061978346e-07	0.000000000000000e+00
11	14	-1.848863712407220e-05	4.436017783852830e-05	6.215760288660055e-07	0.000000000000000e+00
11	15	-1.851337376950068e-05	4.431023033865039e-05	5.900653263783124e-07	0.000000000000000e+00
12	0	-1.847502286309572e-05	4.424604671428157e-05	3.131507582873594e-08	0.000000000000000e+00
12	1	-1.850597950628729e-05	4.420002155556840e-05	2.867485821672047e-08	0.000000000000000e+00
12	2	-1.853696040728656e-05	4.413638449100515e-05	3.463464062990996e-08	0.000000000000000e+00
12	3	-1.855349423472003e-05	4.408464321706443e-05	3.994130382970856e-08	0.000000000000000e+00
12	4	-1.848425032747428e-05	4.425152330538239e-05	2.044005677407474e-07	0.000000000000000e+00
12	5	-1.850849935376398e-05	4.420391378803398e-05	1.925773195272577e-07	0.000000000000000e+00
12	6	-1.853590954864121e-05	4.413889548299051e-05	1.816842943935454e-07	0.000000000000000e+00
12	7	-1.855367747514039e-05	4.408670961052033e-05	1.742872264147135e-07	0.000000000000000e+00
12	8	-1.850366156380623e-05	4.426624335556834e-05	4.185973701814498e-07	0.000000000000000e+00
12	9	-1.852479669828577e-05	4.421672837422249e-05	3.957836100570321e-07	0.000000000000000e+00
12	10	-1.854943940376608e-05	4.415007344350253e-05	3.672340648123838e-07	0.000000000000000e+00
12	11	-1.856607895120295e-05	4.409711743315608e-05	3.467162127703031e-07	0.000000000000000e+00
12	12	-1.852535786517186e-05	4.428333105693176e-05	5.739303009758700e-07	0.000000000000000e+00
12	13	-1.854581793402180e-05	4.423247955784001e-05	5.435396177574634e-07	0.000000000000000e+00
12	14	-1.856857972562984e-05	4.416469709215782e-05	5.046091670326016e-07	0.000000000000000e+00
12	15	-1.858301109508117e-05	4.411100513978158e-05	4.763372022277196e-07	0.000000000000000e+00
13	0	-1.855990760126320e-05	4.405595257174547e-05	4.108808310912028e-08	0.000000000000000e+00
13	1	-1.857026903369039e-05	4.399994926073008e-05	3.927067760933181e-08	0.000000000000000e+00
13	2	-1.858108864608176e-05	4.392257348694675e-05	3.254186909957831e-08	0.000000000000000e+00
13	3	-1.858731254422525e-05	4.385991611061813e-05	2.717705284518886e-08	0.000000000000000e+00
13	4	-1.856197591573095e-05	4.405802529446780e-05	1.699223902314060e-07	0.000000000000000e+00
13	5	-1.857496641648050e-05	4.400240463507590e-05	1.605509000064654e-07	0.000000000000000e+00
13	6	-1.858677180005812e-05	4.392578448630613e-05	1.472171998931470e-07	0.000000000000000e+00
13	7	-1.859187771367758e-05	4.386347818611176e-05	1.372644779422800e-07	0.000000000000000e+00
13	8	-1.857408873096096e-05	4.406814364133850e-05	3.363786338516973e-07	0.000000000000000e+00
13	9	-1.858642470916577e-05	4.401212879548486e-05	3.178097657538605e-07	0.000000000000000e+00
13	10	-1.859701039119838e-05	4.393513080966421e-05	2.946677616421348e-07	0.000000000000000e+00
13	11	-1.860090115286875e-05	4.387250062849360e-05	2.773244026636474e-07	0.000000000000000e+00
13	12	-1.858961502962437e-05	4.408158128272235e-05	4.621115943534019e-07	0.000000000000000e+00
13	13	-1.859964314203915e-05	4.402457953875861e-05	4.367209233168266e-07	0.000000000000000e+00
13	14	-1.860802229354757e-05	4.394624674336917e-05	4.052020041643903e-07	0.000000000000000e+00
13	15	-1.861083854123011e-05	4.388276901051021e-05	3.814764466899628e-07	0.000000000000000e+00
14	0	-1.858979722150694e-05	4.382531919012495e-05	2.517856435784002e-08	0.000000000000000e+00
14	1	-1.859113559817045e-05	4.375788362954685e-05	2.331239709548626e-08	0.000000000000000e+00
14	2	-1.858599731926422e-05	4.366393056205428e-05	2.286602623076441e-08	0.000000000000000e+00
14	3	-1.857678250016067e-05	4.358641398069287e-05	2.251122489282031e-08	0.000000000000000e+00
14	4	-1.859318998460531e-05	4.382886040792822e-05	1.323708786762519e-07	0.000000000000000e+00
14	5	-1.859280602622361e-05	4.376099513505590e-05	1.237334342215882e-07	0.000000000000000e+00
14	6	-1.858667948974059e-05	4.366618157317613e-05	1.127536471262449e-07	0.000000000000000e+00
14	7	-1.857767211050786e-05	4.358819882093373e-05	1.039127319887222e-07	0.000000000000000e+00
14	8	-1.860148540115125e-05	4.383765665831762e-05	2.680776282096650e-07	0.000000000000000e+00
14	9	-1.859992140654090e-05	4.376928060399978e-05	2.503937546822327e-07	0.000000000000000e+00
14	10	-1.859268986923651e-05	4.367384637410490e-05	2.266062048008951e-07	0.000000000000000e+00
14	11	-1.858316867591337e-05	4.359561771839094e-05	2.078117894496115e-07	0.000000000000000e+00
14	12	-1.861104820739761e-05	4.384759916943290e-05	3.687376365769564e-07	0.000000000000000e+00
14	13	-1.860878646152709e-05	4.377886985304602e-05	3.443461844609374e-07	0.000000000000000e+00
14	14	-1.860057903789459e-05	4.368334469859346e-05	3.116084323511288e-07	0.000000000000000e+00
14	15	-1.859025966448343e-05	4.360520526953956e-05	2.858830080945461e-07	0.000000000000000e+00
15	0	-1.856999148852413e-05	4.354287033562595e-05	2.185937980892481e-08	0.000000000000000e+00
15	1	-1.855353941887562e-05	4.345658281693925e-05	1.963923439529631e-08	0.000000000000000e+00
15	2	-1.852476164560522e-05	4.333437082621589e-05	1.564688162378770e-08	0.000000000000000e+00
15	3	-1.849710040827844e-05	4.323274226924448e-05	1.252156023328892e-08	0.000000000000000e+00
15	4	-1.857129054399046e-05	4.354460210167875e-05	9.885706819984274e-08	0.000000000000000e+00
15	5	-1.855539884938227e-05	4.345859507507085e-05	8.863973493024866e-08	0.000000000000000e+00
15	6	-1.852678563325369e-05	4.333708719262209e-05	7.411410882271060e-08	0.000000000000000e+00
15	7	-1.849881626971919e-05	4.323588730096792e-05	6.227977270938749e-08	0.000000000000000e+00
15	8	-1.857662228920472e-05	4.355202976472402e-05	1.975682429730717e-07	0.000000000000000e+00
15	9	-1.856046396595637e-05	4.346630730660098e-05	1.774373382296026e-07	0.000000000000000e+00
15	10	-1.853155314665319e-05	4.334550720446947e-05	1.490526148173169e-07	0.000000000000000e+00
15	11	-1.850339421731770e-05	4.324493559177682e-05	1.254479850243203e-07	0.000000000000000e+00
15	12	-1.858327999511224e-05	4.356168382678747e-05	2.719245188043793e-07	0.000000000000000e+00
15	13	-1.856646983013087e-05	4.347611709021514e-05	2.444111716228254e-07	0.000000000000000e+00
15	14	-1.853706111882868e-05	4.335569783277302e-05	2.053870585060015e-07	0.000000000000000e+00
15	15	-1.850879081503175e-05	4.325566064049022e-05	1.727421665356769e-07	0.000000000000000e+00
16	0	-1.848026489215533e-05	4.317558317151286e-05	1.105355106672200e-08	0.000000000000000e+00
16	1	-1.844281369264371e-05	4.306204757550266e-05	8.496745311460316e-09	0.000000000000000e+00
16	2	-1.838205833970323e-05	4.289942308237825e-05	4.792838257270167e-09	0.000000000000000e+00
16	3	-1.832637795778661e-05	4.276171539737396e-05	1.023014392281306e-09	0.000000000000000e+00
16	4	-1.848168932626593e-05	4.317880694690687e-05	5.575263333290002e-08	0.000000000000000e+00
16	5	-1.844392868310393e-05	4.306518619843361e-05	4.241978325499513e-08	0.000000000000000e+00
16	6	-1.838333358405826e-05	4.290261084089785e-05	2.239906289732699e-08	0.000000000000000e+00
16	7	-1.832820829819844e-05	4.276562206433102e-05	4.712023138697499e-09	0.000000000000000e+00
16	8	-1.848618676444802e-05	4.318816933046223e-05	1.121044367034462e-07	0.000000000000000e+00
16	9	-1.844843580199104e-05	4.307513922374632e-05	8.480594346733654e-08	0.000000000000000e+00
16	10	-1.838819391137764e-05	4.291370154652073e-05	4.443126375276163e-08	0.000000000000000e+00
16	11	-1.833360037627996e-05	4.277819562288266e-05	9.683429597380831e-09	0.000000000000000e+00
16	12	-1.849161618689268e-05	4.319929710672988e-05	1.542329236890624e-07	0.000000000000000e+00
16	13	-1.845403546558539e-05	4.308725754431915e-05	1.165509979256509e-07	0.000000000000000e+00
16	14	-1.839421554205568e-05	4.292751467605172e-05	6.121767218382583e-08	0.000000000000000e+00
16	15	-1.834009859707379e-05	4.279356290193066e-05	1.387132821812993e-08	0.000000000000000e+00
17	0	2.384036625053685e-07	-1.086393177908860e-05	5.921892383559499e-06	0.000000000000000e+00
17	1	1.699450277764483e-06	-1.122374769486391e-05	-2.836361401748585e-06	0.000000000000000e+00
17	2	-1.887990059275856e-07	-5.367155141972001e-06	-4.307389278824796e-06	0.000000000000000e+00
17	3	-4.544333652443945e-06	4.796372584552816e-06	-9.362327908027099e-08	0.000000000000000e+00
17	4	-2.338602709262002e-06	-6.592933879022041e-06	1.014559702895966e-06	0.000000000000000e+00
17	5	3.645016783465144e-07	-8.084414204122931e-06	-2.709796861520804e-06	0.000000000000000e+00
17	6	-1.780020769893576e-06	3.046669795125141e-06	1.507063346743319e-06	0.000000000000000e+00
17	7	-7.770453061080792e-06	1.975539416458873e-05	1.074577705310689e-05	0.000000000000000e+00
17	8	-6.874191434632620e-06	3.757638205000195e-05	-8.630949856369588e-06	0.000000000000000e+00
17	9	-3.580129142194400e-06	3.551091536808491e-05	1.047872981645660e-06	0.000000000000000e+00
17	10	-5.466346469049887e-06	4.621643870611357e-05	1.782695344990360e-05	0.000000000000000e+00
17	11	-1.165178201611373e-05	6.105193355947035e-05	3.403555783269570e-05	0.000000000000000e+00
17	12	-9.610900164475524e-06	1.010123110951961e-04	-1.493282639009118e-05	0.000000000000000e+00
17	13	-6.526174369466906e-06	9.919864796193436e-05	4.816514800984654e-06	0.000000000000000e+00
17	14	-8.226369772043396e-06	1.039773400110279e-04	2.975591732253475e-05	0.000000000000000e+00
17	15	-1.391731672972280e-05	1.093961739179789e-04	4.877449580144751e-05	0.000000000000000e+00
18	0	-7.909699558718692e-06	1.246092364856534e-05	3.086340534149353e-06	0.000000000000000e+00
18	1	-1.642413311729309e-05	2.999571681891846e-05	6.223155461411281e-06	0.000000000000000e+00
18	2	-3.189685992894267e-05	5.349657660394816e-05	7.805990485012296e-06	0.000000000000000e+00
18	3	-4.710049312883353e-05	6.697489561066290e-05	1.076912544270048e-05	0.000000000000000e+00
18	4	-1.239048264826441e-05	3.098532470382959e-05	1.709431093636239e-05	0.000000000000000e+00
18	5	-2.172321709903203e-05	5.435294144174360e-05	2.447423836123911e-05	0.000000000000000e+00
18	6	-3.478491487144852e-05	8.235416447073887e-05	2.616335524389470e-05	0.000000000000000e+00
18	7	-4.547439263422689e-05	9.563552492958485e-05	2.363867353514414e-05	0.000000000000000e+00
18	8	-1.644498972739753e-05	7.019767667544439e-05	4.338658048508889e-05	0.000000000000000e+00
18	9	-2.498345259226293e-05	8.759274410338795e-05	5.318588234722738e-05	0.000000000000000e+00
18	10	-3.455551355159271e-05	1.056315190780478e-04	4.997082999150469e-05	0.000000000000000e+00
18	11	-4.069001580872179e-05	1.113154425166067e-04	3.626391424601607e-05	0.000000000000000e+00
18	12	-1.831249598649000e-05	1.117816969179026e-04	5.853961231055440e-05	0.000000000000000e+00
18	13	-2.567722305729045e-05	1.141886493434587e-04	6.752446110034864e-05	0.000000000000000e+00
18	14	-3.284459350168183e-05	1.124556734960716e-04	5.966914194666892e-05	0.000000000000000e+00
18	15	-3.646669330064387e-05	1.066904816757330e-04	3.916237250378277e-05	0.000000000000000e+00
19	0	-5.593530736958002e-05	7.104753029693570e-05	1.395361509496942e-05	0.000000000000000e+00
19	1	-6.581188641956672e-05	7.256757425633850e-05	2.083036047793069e-05	0.000000000000000e+00
19	2	-6.388451553233381e-05	6.681584556388396e-05	2.675388994337484e-05	0.000000000000000e+00
19	3	-5.105347913761491e-05	6.036728630734175e-05	2.496994873232789e-05	0.000000000000000e+00
19	4	-5.114355461268384e-05	9.793654349208271e-05	2.181791962181917e-05	0.000000000000000e+00
19	5	-5.695372420084645e-05	9.339192985104269e-05	2.084466134111730e-05	0.000000000000000e+00
19	6	-5.407782559219401e-05	7.743194030117824e-05	2.139120573145164e-05	0.000000000000000e+00
19	7	-4.385920518466846e-05	6.418187911390064e-05	1.983310420236866e-05	0.000000000000000e+00
19	8	-4.343135934156767e-05	1.100942647569396e-04	2.594056114527796e-05	0.000000000000000e+00
19	9	-4.577026888391613e-05	1.002984356585727e-04	1.236286084200659e-05	0.000000000000000e+00
19	10	-4.294454258524769e-05	7.988998169407645e-05	5.628108312632009e-06	0.000000000000000e+00
19	11	-3.627409111051606e-05	6.482288893167054e-05	6.326023937803838e-06	0.000000000000000e+00
19	12	-3.771524525282727e-05	1.018417626371115e-04	2.413626556973933e-05	0.000000000000000e+00
19	13	-3.845051126720427e-05	9.006102881600394e-05	3.670572052451118e-06	0.000000000000000e+00
19	14	-3.618843187333600e-05	7.304180650719643e-05	-6.747740113895470e-06	0.000000000000000e+00
19	15	-3.198563549215119e-05	6.199089691912635e-05	-4.180227684262577e-06	0.000000000000000e+00
20	0	-4.076268526076231e-05	5.737952018635061e-05	2.093176939892728e-05	0.000000000000000e+00
20	1	-2.516252032685946e-05	5.341226347099761e-05	1.328956559546531e-05	0.000000000000000e+00
20	2	-1.419016777308354e-05	5.064242298344243e-05	6.386064401335479e-06	0.000000000000000e+00
20	3	-1.297086749339952e-05	4.960341525586416e-05	5.182760975267513e-06	0.000000000000000e+00
20	4	-3.599134059527728e-05	5.876770484387182e-05	1.744243036665854e-05	0.000000000000000e+00
20	5	-2.414485273117659e-05	5.278525918537287e-05	1.235992708629791e-05	0.000000000000000e+00
20	6	-1.595174652745051e-05	5.056142706885109e-05	7.108633532878189e-06	0.000000000000000e+00
20	7	-1.523906222592735e-05	5.072879046722990e-05	5.957430559669852e-06	0.000000000000000e+00
20	8	-3.136802629571332e-05	5.892830936492671e-05	7.805242466646738e-06	0.000000000000000e+00
20	9	-2.400220016207697e-05	5.276153673857501e-05	8.832623108520996e-06	0.000000000000000e+00
20	10	-1.890512713747243e-05	5.111375490223699e-05	7.866723289886157e-06	0.000000000000000e+00
20	11	-1.845767512421345e-05	5.181931927223091e-05	7.060857912442156e-06	0.000000000000000e+00
20	12	-2.900902930012870e-05	5.778631458708629e-05	-6.661306761181772e-08	0.000000000000000e+00
20	13	-2.450637945596718e-05	5.335217700228718e-05	5.251549888301172e-06	0.000000000000000e+00
20	14	-2.126486951675009e-05	5.204141143355567e-05	7.538848072138846e-06	0.000000000000000e+00
20	15	-2.079862473280420e-05	5.236561029745688e-05	7.175370712711149e-06	0.000000000000000e+00
21	0	-1.460235717161782e-05	4.920430744423736e-05	6.282199931322233e-06	0.000000000000000e+00
21	1	-1.717563439874487e-05	4.854418106397689e-05	7.896304639896565e-06	0.000000000000000e+00
21	2	-1.859122033631776e-05	4.781758660027518e-05	8.227485109866436e-06	0.000000000000000e+00
21	3	-1.818788782406920e-05	4.733462265789781e-05	7.072077932461006e-06	0.000000000000000e+00
21	4	-1.661915563161915e-05	5.075629652480057e-05	6.731499504059427e-06	0.000000000000000e+00
21	5	-1.870695348510817e-05	5.020202221635031e-05	8.005946648694572e-06	0.000000000000000e+00
21	6	-1.966124126874479e-05	4.880525598081377e-05	8.421852623924715e-06	0.000000000000000e+00
21	7	-1.903626646090274e-05	4.770166035126425e-05	7.553910097498108e-06	0.000000000000000e+00
21	8	-1.930831558650715e-05	5.200875563491340e-05	7.068866039626006e-06	0.000000000000000e+00
21	9	-2.050438909723117e-05	5.144862189647509e-05	7.312628224697426e-06	0.000000000000000e+00
21	10	-2.077566861479585e-05	4.969116058226389e-05	7.488711989100059e-06	0.000000000000000e+00
21	11	-1.999543814105732e-05	4.827392074191108e-05	7.142204512601893e-06	0.000000000000000e+00
21	12	-2.118395018303434e-05	5.237665495847676e-05	6.706980156126257e-06	0.000000000000000e+00
21	13	-2.164160406743715e-05	5.170168725684509e-05	6.278580383639246e-06	0.000000000000000e+00
21	14	-2.141788344305626e-05	5.006149000404410e-05	6.308248527152709e-06	0.000000000000000e+00
21	15	-2.061728931490038e-05	4.878409818417076e-05	6.374431160110646e-06	0.000000000000000e+00
22	0	-1.751083478672801e-05	4.709466093530179e-05	6.014744611794962e-06	0.000000000000000e+00
22	1	-1.653994072640840e-05	4.667491204151733e-05	4.466705489168674e-06	0.000000000000000e+00
22	2	-1.610166407714366e-05	4.621013514394954e-05	3.469405086463508e-06	0.000000000000000e+00
22	3	-1.640072601940947e-05	4.593834399055720e-05	3.397976742034131e-06	0.000000000000000e+00
22	4	-1.828485992280977e-05	4.724721634758282e-05	6.664203265367242e-06	0.000000000000000e+00
22	5	-1.720310572739322e-05	4.671869321187411e-05	5.263686421617280e-06	0.000000000000000e+00
22	6	-1.666538578087088e-05	4.645265583093690e-05	4.206559595501363e-06	0.000000000000000e+00
22	7	-1.692287171741967e-05	4.637814887978165e-05	3.997448235060918e-06	0.000000000000000e+00
22	8	-1.927813202469100e-05	4.770934415044175e-05	6.704790226083144e-06	0.000000000000000e+00
22	9	-1.823555966919948e-05	4.711357603505994e-05	5.880207078312235e-06	0.000000000000000e+00
22	10	-1.764993511848233e-05	4.691748730141378e-05	5.028036077721922e-06	0.000000000000000e+00
22	11	-1.779480648316673e-05	4.691130928904850e-05	4.657607870840202e-06	0.000000000000000e+00
22	12	-2.000143259881795e-05	4.826518217214151e-05	6.306045076765038e-06	0.000000000000000e+00
22	13	-1.909320662376151e-05	4.767510880038525e-05	5.985379895291124e-06	0.000000000000000e+00
22	14	-1.851792121350077e-05	4.738750448718876e-05	5.381149575504982e-06	0.000000000000000e+00
22	15	-1.854429501525690e-05	4.728878336647919e-05	4.939289185761426e-06	0.000000000000000e+00
23	0	-1.675755555563733e-05	4.582963905408681e-05	3.549241356730526e-06	0.000000000000000e+00
23	1	-1.730520969841405e-05	4.568784860376389e-05	3.659664199994720e-06	0.000000000000000e+00
