e	頂点番号	xx	yy	xy	zz
193	3	-1.911162982548525e-05	4.452610428306609e-05	-2.459796781593840e-06	0.000000000000000e+00
194	0	-1.945348824930072e-05	4.480639347375237e-05	-2.662526410920201e-06	0.000000000000000e+00
194	1	-1.952459661483329e-05	4.490918399763945e-05	-2.113860003454570e-06	0.000000000000000e+00
194	2	-1.911162982548524e-05	4.452610428306609e-05	-2.459796781593813e-06	0.000000000000000e+00
194	3	-1.921051422022272e-05	4.463252237252550e-05	-2.030287143356238e-06	0.000000000000000e+00
195	0	-1.952459661483329e-05	4.490918399763945e-05	-2.113860003454570e-06	0.000000000000000e+00
195	1	-1.952129322576845e-05	4.492152482922895e-05	-1.570399188259956e-06	0.000000000000000e+00
195	2	-1.921051422022272e-05	4.463252237252550e-05	-2.030287143356238e-06	0.000000000000000e+00
195	3	-1.925208110089777e-05	4.466770184999425e-05	-1.581176788605955e-06	0.000000000000000e+00
196	0	-1.952129322576845e-05	4.492152482922895e-05	-1.570399188259956e-06	0.000000000000000e+00
196	1	-1.946853256658778e-05	4.486541246694639e-05	-1.084126898559510e-06	0.000000000000000e+00
196	2	-1.925208110089777e-05	4.466770184999425e-05	-1.581176788605955e-06	0.000000000000000e+00
196	3	-1.924801062166250e-05	4.464932402277220e-05	-1.154771781417274e-06	0.000000000000000e+00
197	0	-1.946853256658778e-05	4.486541246694639e-05	-1.084126898559510e-06	0.000000000000000e+00
197	1	-1.938420573204453e-05	4.476657554485921e-05	-6.769985772522641e-07	0.000000000000000e+00
197	2	-1.924801062166250e-05	4.464932402277220e-05	-1.154771781417274e-06	0.000000000000000e+00
197	3	-1.921360591119745e-05	4.459284737634369e-05	-7.832143208057679e-07	0.000000000000000e+00
198	0	-1.938420573204453e-05	4.476657554485921e-05	-6.769985772522641e-07	0.000000000000000e+00
198	1	-1.928579456958181e-05	4.464417093009067e-05	-3.622240475876462e-07	0.000000000000000e+00
198	2	-1.921360591119745e-05	4.459284737634369e-05	-7.832143208057679e-07	0.000000000000000e+00
198	3	-1.916063853237007e-05	4.451444772928857e-05	-4.818023213630583e-07	0.000000000000000e+00
199	0	-1.928579456958178e-05	4.464417093009054e-05	-3.622240475876395e-07	0.000000000000000e+00
199	1	-1.918466495523545e-05	4.451499894207461e-05	-1.401029772074992e-07	0.000000000000000e+00
199	2	-1.916063853237008e-05	4.451444772928839e-05	-4.818023213631193e-07	0.000000000000000e+00
199	3	-1.910025053459520e-05	4.442680955696898e-05	-2.583074533348079e-07	0.000000000000000e+00
200	0	-1.918466495523545e-05	4.451499894207461e-05	-1.401029772075127e-07	0.000000000000000e+00
200	1	-1.909077874069337e-05	4.439177621869491e-05	-6.977567790598254e-09	0.000000000000000e+00
200	2	-1.910025053459520e-05	4.442680955696898e-05	-2.583074533348350e-07	0.000000000000000e+00
200	3	-1.904069427151459e-05	4.434109586774502e-05	-1.111854574073042e-07	0.000000000000000e+00
201	0	-1.909077874069337e-05	4.439177621869491e-05	-6.977567790598254e-09	0.000000000000000e+00
201	1	-1.901170948529501e-05	4.428607136056943e-05	4.748245598758998e-08	0.000000000000000e+00
201	2	-1.904069427151459e-05	4.434109586774502e-05	-1.111854574073042e-07	0.000000000000000e+00
201	3	-1.898930880048983e-05	4.426622696321865e-05	-3.269913533439893e-08	0.000000000000000e+00
202	0	-1.901170948529501e-05	4.428607136056943e-05	4.748245598758998e-08	0.000000000000000e+00
202	1	-1.895558833319564e-05	4.420911298470898e-05	4.012169471647803e-08	0.000000000000000e+00
202	2	-1.898930880048983e-05	4.426622696321865e-05	-3.269913533439893e-08	0.000000000000000e+00
202	3	-1.895196973774728e-05	4.420996648754843e-05	-5.700368743900191e-09	0.000000000000000e+00
203	0	-1.895558833319564e-05	4.420911298470898e-05	4.012169471647803e-08	0.000000000000000e+00
203	1	-1.893164103559638e-05	4.417406922864938e-05	-4.187657881864117e-10	0.000000000000000e+00
203	2	-1.895196973774728e-05	4.420996648754843e-05	-5.700368743900191e-09	0.000000000000000e+00
203	3	-1.893367808401386e-05	4.417871501807312e-05	-3.304667754180056e-10	0.000000000000000e+00
204	0	-1.758128210179893e-05	4.278107106273689e-05	5.641166883119976e-09	0.000000000000000e+00
204	1	-1.765271204411412e-05	4.287239031082505e-05	-1.045693005414191e-06	0.000000000000000e+00
204	2	-1.754166933325442e-05	4.305471876921076e-05	-1.057224355153000e-09	0.000000000000000e+00
204	3	-1.758996213106111e-05	4.310074031261957e-05	-8.362126923121846e-07	0.000000000000000e+00
205	0	-1.765271204411413e-05	4.287239031082513e-05	-1.045693005414245e-06	0.000000000000000e+00
205	1	-1.784767448939319e-05	4.308909985690471e-05	-1.942939955941413e-06	0.000000000000000e+00
205	2	-1.758996213106112e-05	4.310074031261951e-05	-8.362126923122388e-07	0.000000000000000e+00
205	3	-1.773261578703886e-05	4.325011690258192e-05	-1.567166138276395e-06	0.000000000000000e+00
206	0	-1.784767448939319e-05	4.308909985690471e-05	-1.942939955941379e-06	0.000000000000000e+00
206	1	-1.812225854108150e-05	4.340075807679016e-05	-2.596331247142488e-06	0.000000000000000e+00
206	2	-1.773261578703887e-05	4.325011690258192e-05	-1.567166138276415e-06	0.000000000000000e+00
206	3	-1.794200435804624e-05	4.346418535909396e-05	-2.108986776710420e-06	0.000000000000000e+00
207	0	-1.812225854108151e-05	4.340075807679005e-05	-2.596331247142488e-06	0.000000000000000e+00
207	1	-1.842559897977610e-05	4.375337636442251e-05	-2.936723024311409e-06	0.000000000000000e+00
207	2	-1.794200435804624e-05	4.346418535909385e-05	-2.108986776710400e-06	0.000000000000000e+00
207	3	-1.818304708954955e-05	4.370396162113696e-05	-2.428088685907987e-06	0.000000000000000e+00
208	0	-1.842559897977610e-05	4.375337636442251e-05	-2.936723024311450e-06	0.000000000000000e+00
208	1	-1.871100796006131e-05	4.407519718323657e-05	-2.989719323691149e-06	0.000000000000000e+00
208	2	-1.818304708954955e-05	4.370396162113696e-05	-2.428088685908001e-06	0.000000000000000e+00
208	3	-1.842287942865239e-05	4.394193269023943e-05	-2.519183526770923e-06	0.000000000000000e+00
209	0	-1.871100796006131e-05	4.407519718323657e-05	-2.989719323691149e-06	0.000000000000000e+00
209	1	-1.894410106086753e-05	4.434167398328201e-05	-2.802190688465606e-06	0.000000000000000e+00
209	2	-1.842287942865239e-05	4.394193269023943e-05	-2.519183526770923e-06	0.000000000000000e+00
209	3	-1.863537074954860e-05	4.414329713555913e-05	-2.419748817485800e-06	0.000000000000000e+00
210	0	-1.894410106086753e-05	4.434167398328210e-05	-2.802190688465619e-06	0.000000000000000e+00
210	1	-1.911162982548523e-05	4.452610428306602e-05	-2.459796781593820e-06	0.000000000000000e+00
210	2	-1.863537074954861e-05	4.414329713555910e-05	-2.419748817485752e-06	0.000000000000000e+00
210	3	-1.880458311222754e-05	4.429702246780553e-05	-2.175081711521642e-06	0.000000000000000e+00
211	0	-1.911162982548525e-05	4.452610428306602e-05	-2.459796781593759e-06	0.000000000000000e+00
211	1	-1.921051422022273e-05	4.463252237252549e-05	-2.030287143356258e-06	0.000000000000000e+00
211	2	-1.880458311222754e-05	4.429702246780553e-05	-2.175081711521588e-06	0.000000000000000e+00
211	3	-1.892671358355904e-05	4.439562252409235e-05	-1.845060767539499e-06	0.000000000000000e+00
212	0	-1.921051422022273e-05	4.463252237252549e-05	-2.030287143356258e-06	0.000000000000000e+00
212	1	-1.925208110089776e-05	4.466770184999415e-05	-1.581176788605989e-06	0.000000000000000e+00
212	2	-1.892671358355904e-05	4.439562252409235e-05	-1.845060767539499e-06	0.000000000000000e+00
212	3	-1.900307947263437e-05	4.444516818766255e-05	-1.477777686977654e-06	0.000000000000000e+00
213	0	-1.925208110089776e-05	4.466770184999415e-05	-1.581176788605989e-06	0.000000000000000e+00
213	1	-1.924801062166250e-05	4.464932402277218e-05	-1.154771781417274e-06	0.000000000000000e+00
213	2	-1.900307947263437e-05	4.444516818766255e-05	-1.477777686977654e-06	0.000000000000000e+00
213	3	-1.904166079365956e-05	4.445317901418349e-05	-1.116455627149895e-06	0.000000000000000e+00
214	0	-1.924801062166250e-05	4.464932402277218e-05	-1.154771781417274e-06	0.000000000000000e+00
214	1	-1.921360591119745e-05	4.459284737634360e-05	-7.832143208057340e-07	0.000000000000000e+00
214	2	-1.904166079365956e-05	4.445317901418349e-05	-1.116455627149895e-06	0.000000000000000e+00
214	3	-1.905063609323425e-05	4.443133092605310e-05	-7.892345896722274e-07	0.000000000000000e+00
215	0	-1.921360591119745e-05	4.459284737634360e-05	-7.832143208057340e-07	0.000000000000000e+00
215	1	-1.916063853237011e-05	4.451444772928852e-05	-4.818023213629973e-07	0.000000000000000e+00
215	2	-1.905063609323425e-05	4.443133092605310e-05	-7.892345896722274e-07	0.000000000000000e+00
215	3	-1.903966042520801e-05	4.438988379630507e-05	-5.157610201637271e-07	0.000000000000000e+00
216	0	-1.916063853237008e-05	4.451444772928845e-05	-4.818023213629905e-07	0.000000000000000e+00
216	1	-1.910025053459518e-05	4.442680955696909e-05	-2.583074533348622e-07	0.000000000000000e+00
216	2	-1.903966042520801e-05	4.438988379630509e-05	-5.157610201638016e-07	0.000000000000000e+00
216	3	-1.901680146483161e-05	4.433891023193439e-05	-3.047668375814736e-07	0.000000000000000e+00
217	0	-1.910025053459520e-05	4.442680955696909e-05	-2.583074533348418e-07	0.000000000000000e+00
217	1	-1.904069427151461e-05	4.434109586774494e-05	-1.111854574073178e-07	0.000000000000000e+00
217	2	-1.901680146483160e-05	4.433891023193439e-05	-3.047668375815278e-07	0.000000000000000e+00
217	3	-1.898964238626717e-05	4.428644682685673e-05	-1.580851591543534e-07	0.000000000000000e+00
218	0	-1.904069427151461e-05	4.434109586774494e-05	-1.111854574073178e-07	0.000000000000000e+00
218	1	-1.898930880048982e-05	4.426622696321865e-05	-3.269913533442603e-08	0.000000000000000e+00
218	2	-1.898964238626717e-05	4.428644682685673e-05	-1.580851591543534e-07	0.000000000000000e+00
218	3	-1.896401190388527e-05	4.423903096819830e-05	-6.967973413542862e-08	0.000000000000000e+00
219	0	-1.898930880048982e-05	4.426622696321865e-05	-3.269913533442603e-08	0.000000000000000e+00
219	1	-1.895196973774730e-05	4.420996648754833e-05	-5.700368743879862e-09	0.000000000000000e+00
219	2	-1.896401190388527e-05	4.423903096819830e-05	-6.967973413542862e-08	0.000000000000000e+00
219	3	-1.894402700887116e-05	4.420050401900363e-05	-2.562143232865137e-08	0.000000000000000e+00
220	0	-1.895196973774730e-05	4.420996648754833e-05	-5.700368743879862e-09	0.000000000000000e+00
220	1	-1.893367808401399e-05	4.417871501807317e-05	-3.304667754451106e-10	0.000000000000000e+00
220	2	-1.894402700887116e-05	4.420050401900363e-05	-2.562143232865137e-08	0.000000000000000e+00
220	3	-1.893043309268691e-05	4.417080617104459e-05	-3.888664871880276e-10	0.000000000000000e+00
221	0	-1.754166933325442e-05	4.305471876921076e-05	-1.057224354881949e-09	0.000000000000000e+00
221	1	-1.758996213106111e-05	4.310074031261956e-05	-8.362126923121846e-07	0.000000000000000e+00
221	2	-1.739467504465426e-05	4.320109304685113e-05	1.234859934738566e-09	0.000000000000000e+00
221	3	-1.743747222107372e-05	4.323911352934655e-05	-6.483577196843569e-07	0.000000000000000e+00
222	0	-1.758996213106112e-05	4.310074031261961e-05	-8.362126923121710e-07	0.000000000000000e+00
222	1	-1.773261578703886e-05	4.325011690258194e-05	-1.567166138276409e-06	0.000000000000000e+00
222	2	-1.743747222107372e-05	4.323911352934659e-05	-6.483577196843163e-07	0.000000000000000e+00
222	3	-1.755248212093768e-05	4.333629102143225e-05	-1.222787325594087e-06	0.000000000000000e+00
223	0	-1.773261578703887e-05	4.325011690258194e-05	-1.567166138276429e-06	0.000000000000000e+00
223	1	-1.794200435804624e-05	4.346418535909387e-05	-2.108986776710447e-06	0.000000000000000e+00
223	2	-1.755248212093767e-05	4.333629102143214e-05	-1.222787325594053e-06	0.000000000000000e+00
223	3	-1.772510586556657e-05	4.348175676453457e-05	-1.665217988525714e-06	0.000000000000000e+00
224	0	-1.794200435804623e-05	4.346418535909388e-05	-2.108986776710413e-06	0.000000000000000e+00
224	1	-1.818304708954955e-05	4.370396162113699e-05	-2.428088685907967e-06	0.000000000000000e+00
224	2	-1.772510586556657e-05	4.348175676453466e-05	-1.665217988525809e-06	0.000000000000000e+00
224	3	-1.793198165120212e-05	4.365352169247248e-05	-1.939016141274396e-06	0.000000000000000e+00
225	0	-1.818304708954955e-05	4.370396162113699e-05	-2.428088685907987e-06	0.000000000000000e+00
225	1	-1.842287942865239e-05	4.394193269023946e-05	-2.519183526770903e-06	0.000000000000000e+00
225	2	-1.793198165120212e-05	4.365352169247248e-05	-1.939016141274362e-06	0.000000000000000e+00
225	3	-1.814784129472688e-05	4.382474720968676e-05	-2.040869598114567e-06	0.000000000000000e+00
226	0	-1.842287942865239e-05	4.394193269023946e-05	-2.519183526770903e-06	0.000000000000000e+00
226	1	-1.863537074954860e-05	4.414329713555904e-05	-2.419748817485786e-06	0.000000000000000e+00
226	2	-1.814784129472688e-05	4.382474720968676e-05	-2.040869598114567e-06	0.000000000000000e+00
226	3	-1.835241632904609e-05	4.398039802419587e-05	-1.986662504288745e-06	0.000000000000000e+00
227	0	-1.863537074954861e-05	4.414329713555908e-05	-2.419748817485732e-06	0.000000000000000e+00
227	1	-1.880458311222754e-05	4.429702246780559e-05	-2.175081711521601e-06	0.000000000000000e+00
227	2	-1.835241632904608e-05	4.398039802419589e-05	-1.986662504288819e-06	0.000000000000000e+00
227	3	-1.853136872199210e-05	4.410605771788991e-05	-1.813773590894689e-06	0.000000000000000e+00
228	0	-1.880458311222754e-05	4.429702246780550e-05	-2.175081711521554e-06	0.000000000000000e+00
228	1	-1.892671358355904e-05	4.439562252409220e-05	-1.845060767539526e-06	0.000000000000000e+00
228	2	-1.853136872199208e-05	4.410605771788991e-05	-1.813773590894777e-06	0.000000000000000e+00
228	3	-1.867635298185124e-05	4.419832419961937e-05	-1.561143233291561e-06	0.000000000000000e+00
229	0	-1.892671358355904e-05	4.439562252409220e-05	-1.845060767539526e-06	0.000000000000000e+00
229	1	-1.900307947263437e-05	4.444516818766264e-05	-1.477777686977688e-06	0.000000000000000e+00
229	2	-1.867635298185124e-05	4.419832419961937e-05	-1.561143233291561e-06	0.000000000000000e+00
229	3	-1.878604402617860e-05	4.425642877830839e-05	-1.270685508031111e-06	0.000000000000000e+00
230	0	-1.900307947263437e-05	4.444516818766264e-05	-1.477777686977688e-06	0.000000000000000e+00
230	1	-1.904166079365956e-05	4.445317901418357e-05	-1.116455627149874e-06	0.000000000000000e+00
230	2	-1.878604402617860e-05	4.425642877830839e-05	-1.270685508031111e-06	0.000000000000000e+00
230	3	-1.886219197347415e-05	4.428543026147057e-05	-9.755626462494460e-07	0.000000000000000e+00
231	0	-1.904166079365956e-05	4.445317901418357e-05	-1.116455627149874e-06	0.000000000000000e+00
231	1	-1.905063609323427e-05	4.443133092605312e-05	-7.892345896721528e-07	0.000000000000000e+00
231	2	-1.886219197347415e-05	4.428543026147057e-05	-9.755626462494460e-07	0.000000000000000e+00
231	3	-1.891008896740384e-05	4.429099057648256e-05	-7.028226438456975e-07	0.000000000000000e+00
232	0	-1.905063609323427e-05	4.443133092605312e-05	-7.892345896721528e-07	0.000000000000000e+00
232	1	-1.903966042520799e-05	4.438988379630503e-05	-5.157610201637474e-07	0.000000000000000e+00
232	2	-1.891008896740384e-05	4.429099057648256e-05	-7.028226438456975e-07	0.000000000000000e+00
232	3	-1.893556570469746e-05	4.428031942049130e-05	-4.694173027812367e-07	0.000000000000000e+00
233	0	-1.903966042520801e-05	4.438988379630500e-05	-5.157610201637813e-07	0.000000000000000e+00
233	1	-1.901680146483161e-05	4.433891023193437e-05	-3.047668375814601e-07	0.000000000000000e+00
233	2	-1.893556570469747e-05	4.428031942049132e-05	-4.694173027812435e-07	0.000000000000000e+00
233	3	-1.894535863172316e-05	4.425980234859889e-05	-2.852665817696203e-07	0.000000000000000e+00
234	0	-1.901680146483160e-05	4.433891023193437e-05	-3.047668375815143e-07	0.000000000000000e+00
234	1	-1.898964238626717e-05	4.428644682685663e-05	-1.580851591544076e-07	0.000000000000000e+00
234	2	-1.894535863172313e-05	4.425980234859891e-05	-2.852665817697016e-07	0.000000000000000e+00
234	3	-1.894551484105200e-05	4.423532377700517e-05	-1.526594569224677e-07	0.000000000000000e+00
235	0	-1.898964238626717e-05	4.428644682685663e-05	-1.580851591544076e-07	0.000000000000000e+00
235	1	-1.896401190388527e-05	4.423903096819830e-05	-6.967973413540829e-08	0.000000000000000e+00
235	2	-1.894551484105200e-05	4.423532377700517e-05	-1.526594569224677e-07	0.000000000000000e+00
235	3	-1.894131993287993e-05	4.421095856610938e-05	-6.825359455845883e-08	0.000000000000000e+00
236	0	-1.896401190388527e-05	4.423903096819830e-05	-6.967973413540829e-08	0.000000000000000e+00
236	1	-1.894402700887116e-05	4.420050401900359e-05	-2.562143232863782e-08	0.000000000000000e+00
236	2	-1.894131993287993e-05	4.421095856610938e-05	-6.825359455845883e-08	0.000000000000000e+00
236	3	-1.893563154439762e-05	4.418798870362495e-05	-2.267337875045891e-08	0.000000000000000e+00
237	0	-1.894402700887116e-05	4.420050401900359e-05	-2.562143232863782e-08	0.000000000000000e+00
237	1	-1.893043309268691e-05	4.417080617104459e-05	-3.888664872422377e-10	0.000000000000000e+00
237	2	-1.893563154439762e-05	4.418798870362495e-05	-2.267337875045891e-08	0.000000000000000e+00
237	3	-1.892648894472268e-05	4.416148752727997e-05	-1.572748296613941e-10	0.000000000000000e+00
238	0	-1.739467504465426e-05	4.320109304685113e-05	1.234859934738566e-09	0.000000000000000e+00
238	1	-1.743747222107372e-05	4.323911352934655e-05	-6.483577196843569e-07	0.000000000000000e+00
238	2	-1.714449980701914e-05	4.325953431999556e-05	3.562442241157246e-10	0.000000000000000e+00
238	3	-1.718012546400029e-05	4.328235655780769e-05	-4.717046608655224e-07	0.000000000000000e+00
239	0	-1.743747222107372e-05	4.323911352934659e-05	-6.483577196843163e-07	0.000000000000000e+00
239	1	-1.755248212093768e-05	4.333629102143225e-05	-1.222787325594087e-06	0.000000000000000e+00
239	2	-1.718012546400029e-05	4.328235655780783e-05	-4.717046608655495e-07	0.000000000000000e+00
239	3	-1.728701103365147e-05	4.335207680841033e-05	-8.911827880316069e-07	0.000000000000000e+00
240	0	-1.755248212093767e-05	4.333629102143214e-05	-1.222787325594053e-06	0.000000000000000e+00
240	1	-1.772510586556657e-05	4.348175676453457e-05	-1.665217988525714e-06	0.000000000000000e+00
240	2	-1.728701103365146e-05	4.335207680841031e-05	-8.911827880316069e-07	0.000000000000000e+00
240	3	-1.745028426928170e-05	4.345611057330759e-05	-1.217030791656021e-06	0.000000000000000e+00
