e	gp_n	x	y
198	5	6.664711457769160e+00	6.664711457769159e+00
198	6	6.864700306936723e+00	6.664711457769160e+00
198	7	7.017981268115896e+00	6.664711457769160e+00
198	8	6.511430496589985e+00	6.864700306936722e+00
198	9	6.664711457769161e+00	6.864700306936724e+00
198	10	6.864700306936725e+00	6.864700306936725e+00
198	11	7.017981268115896e+00	6.864700306936721e+00
198	12	6.511430496589985e+00	7.017981268115899e+00
198	13	6.664711457769159e+00	7.017981268115896e+00
198	14	6.864700306936722e+00	7.017981268115897e+00
198	15	7.017981268115897e+00	7.017981268115897e+00
199	0	7.099665790707631e+00	6.511430496589984e+00
199	1	7.252946751886808e+00	6.511430496589985e+00
199	2	7.452935601054371e+00	6.511430496589986e+00
199	3	7.606216562233545e+00	6.511430496589984e+00
199	4	7.099665790707633e+00	6.664711457769162e+00
199	5	7.252946751886805e+00	6.664711457769157e+00
199	6	7.452935601054371e+00	6.664711457769162e+00
199	7	7.606216562233544e+00	6.664711457769160e+00
199	8	7.099665790707632e+00	6.864700306936721e+00
199	9	7.252946751886808e+00	6.864700306936725e+00
199	10	7.452935601054371e+00	6.864700306936724e+00
199	11	7.606216562233545e+00	6.864700306936721e+00
199	12	7.099665790707633e+00	7.017981268115898e+00
199	13	7.252946751886808e+00	7.017981268115897e+00
199	14	7.452935601054371e+00	7.017981268115896e+00
199	15	7.606216562233547e+00	7.017981268115897e+00
200	0	7.687901084825279e+00	6.511430496589984e+00
200	1	7.841182046004453e+00	6.511430496589984e+00
200	2	8.041170895172016e+00	6.511430496589985e+00
200	3	8.194451856351192e+00	6.511430496589985e+00
200	4	7.687901084825277e+00	6.664711457769160e+00
200	5	7.841182046004453e+00	6.664711457769161e+00
200	6	8.041170895172014e+00	6.664711457769157e+00
200	7	8.194451856351193e+00	6.664711457769159e+00
200	8	7.687901084825278e+00	6.864700306936721e+00
200	9	7.841182046004453e+00	6.864700306936722e+00
200	10	8.041170895172018e+00	6.864700306936724e+00
200	11	8.194451856351193e+00	6.864700306936721e+00
200	12	7.687901084825278e+00	7.017981268115898e+00
200	13	7.841182046004453e+00	7.017981268115896e+00
200	14	8.041170895172016e+00	7.017981268115896e+00
200	15	8.194451856351195e+00	7.017981268115901e+00
201	0	8.276136378942924e+00	6.511430496589985e+00
201	1	8.429417340122100e+00	6.511430496589985e+00
201	2	8.629406189289663e+00	6.511430496589984e+00
201	3	8.782687150468838e+00	6.511430496589984e+00
201	4	8.276136378942926e+00	6.664711457769159e+00
201	5	8.429417340122102e+00	6.664711457769161e+00
201	6	8.629406189289663e+00	6.664711457769159e+00
201	7	8.782687150468840e+00	6.664711457769159e+00
201	8	8.276136378942924e+00	6.864700306936722e+00
201	9	8.429417340122102e+00	6.864700306936723e+00
201	10	8.629406189289664e+00	6.864700306936723e+00
201	11	8.782687150468840e+00	6.864700306936723e+00
201	12	8.276136378942926e+00	7.017981268115899e+00
201	13	8.429417340122097e+00	7.017981268115895e+00
201	14	8.629406189289668e+00	7.017981268115897e+00
201	15	8.782687150468842e+00	7.017981268115898e+00
202	0	8.864371673060575e+00	6.511430496589986e+00
202	1	9.017652634239747e+00	6.511430496589984e+00
202	2	9.217641483407313e+00	6.511430496589987e+00
202	3	9.370922444586487e+00	6.511430496589984e+00
202	4	8.864371673060573e+00	6.664711457769162e+00
202	5	9.017652634239749e+00	6.664711457769161e+00
202	6	9.217641483407309e+00	6.664711457769160e+00
202	7	9.370922444586489e+00	6.664711457769161e+00
202	8	8.864371673060573e+00	6.864700306936723e+00
202	9	9.017652634239750e+00	6.864700306936723e+00
202	10	9.217641483407315e+00	6.864700306936725e+00
202	11	9.370922444586485e+00	6.864700306936722e+00
202	12	8.864371673060573e+00	7.017981268115899e+00
202	13	9.017652634239747e+00	7.017981268115896e+00
202	14	9.217641483407309e+00	7.017981268115896e+00
202	15	9.370922444586487e+00	7.017981268115899e+00
203	0	9.452606967178223e+00	6.511430496589983e+00
203	1	9.605887928357397e+00	6.511430496589985e+00
203	2	9.805876777524958e+00	6.511430496589984e+00
203	3	9.959157738704134e+00	6.511430496589985e+00
203	4	9.452606967178218e+00	6.664711457769159e+00
203	5	9.605887928357395e+00	6.664711457769161e+00
203	6	9.805876777524960e+00	6.664711457769161e+00
203	7	9.959157738704130e+00	6.664711457769158e+00
203	8	9.452606967178223e+00	6.864700306936724e+00
203	9	9.605887928357394e+00	6.864700306936722e+00
203	10	9.805876777524958e+00	6.864700306936724e+00
203	11	9.959157738704130e+00	6.864700306936721e+00
203	12	9.452606967178221e+00	7.017981268115897e+00
203	13	9.605887928357394e+00	7.017981268115896e+00
203	14	9.805876777524960e+00	7.017981268115897e+00
203	15	9.959157738704135e+00	7.017981268115897e+00
204	0	4.084226129586688e-02	7.099665790707632e+00
204	1	1.941232224750423e-01	7.099665790707633e+00
204	2	3.941120716426048e-01	7.099665790707633e+00
204	3	5.473930328217804e-01	7.099665790707634e+00
204	4	4.084226129586688e-02	7.252946751886808e+00
204	5	1.941232224750423e-01	7.252946751886806e+00
204	6	3.941120716426048e-01	7.252946751886808e+00
204	7	5.473930328217803e-01	7.252946751886809e+00
204	8	4.084226129586688e-02	7.452935601054367e+00
204	9	1.941232224750423e-01	7.452935601054371e+00
204	10	3.941120716426049e-01	7.452935601054371e+00
204	11	5.473930328217803e-01	7.452935601054372e+00
204	12	4.084226129586688e-02	7.606216562233543e+00
204	13	1.941232224750423e-01	7.606216562233546e+00
204	14	3.941120716426048e-01	7.606216562233544e+00
204	15	5.473930328217803e-01	7.606216562233545e+00
205	0	6.290775554135138e-01	7.099665790707633e+00
205	1	7.823585165926893e-01	7.099665790707633e+00
205	2	9.823473657602521e-01	7.099665790707634e+00
205	3	1.135628326939427e+00	7.099665790707633e+00
205	4	6.290775554135141e-01	7.252946751886808e+00
205	5	7.823585165926896e-01	7.252946751886808e+00
205	6	9.823473657602518e-01	7.252946751886807e+00
205	7	1.135628326939428e+00	7.252946751886808e+00
205	8	6.290775554135138e-01	7.452935601054369e+00
205	9	7.823585165926895e-01	7.452935601054370e+00
205	10	9.823473657602521e-01	7.452935601054372e+00
205	11	1.135628326939427e+00	7.452935601054372e+00
205	12	6.290775554135141e-01	7.606216562233546e+00
205	13	7.823585165926893e-01	7.606216562233547e+00
205	14	9.823473657602523e-01	7.606216562233548e+00
205	15	1.135628326939427e+00	7.606216562233546e+00
206	0	1.217312849531161e+00	7.099665790707634e+00
206	1	1.370593810710337e+00	7.099665790707634e+00
206	2	1.570582659877900e+00	7.099665790707633e+00
206	3	1.723863621057074e+00	7.099665790707634e+00
206	4	1.217312849531161e+00	7.252946751886808e+00
206	5	1.370593810710336e+00	7.252946751886807e+00
206	6	1.570582659877899e+00	7.252946751886808e+00
206	7	1.723863621057074e+00	7.252946751886808e+00
206	8	1.217312849531161e+00	7.452935601054370e+00
206	9	1.370593810710337e+00	7.452935601054371e+00
206	10	1.570582659877900e+00	7.452935601054373e+00
206	11	1.723863621057074e+00	7.452935601054371e+00
206	12	1.217312849531161e+00	7.606216562233547e+00
206	13	1.370593810710336e+00	7.606216562233544e+00
206	14	1.570582659877900e+00	7.606216562233547e+00
206	15	1.723863621057075e+00	7.606216562233548e+00
207	0	1.805548143648808e+00	7.099665790707634e+00
207	1	1.958829104827984e+00	7.099665790707634e+00
207	2	2.158817953995547e+00	7.099665790707634e+00
207	3	2.312098915174722e+00	7.099665790707634e+00
207	4	1.805548143648808e+00	7.252946751886808e+00
207	5	1.958829104827983e+00	7.252946751886808e+00
207	6	2.158817953995547e+00	7.252946751886808e+00
207	7	2.312098915174722e+00	7.252946751886808e+00
207	8	1.805548143648808e+00	7.452935601054371e+00
207	9	1.958829104827985e+00	7.452935601054374e+00
207	10	2.158817953995547e+00	7.452935601054372e+00
207	11	2.312098915174722e+00	7.452935601054371e+00
207	12	1.805548143648808e+00	7.606216562233547e+00
207	13	1.958829104827984e+00	7.606216562233546e+00
207	14	2.158817953995547e+00	7.606216562233547e+00
207	15	2.312098915174722e+00	7.606216562233547e+00
208	0	2.393783437766456e+00	7.099665790707634e+00
208	1	2.547064398945632e+00	7.099665790707634e+00
208	2	2.747053248113193e+00	7.099665790707633e+00
208	3	2.900334209292369e+00	7.099665790707633e+00
208	4	2.393783437766456e+00	7.252946751886808e+00
208	5	2.547064398945631e+00	7.252946751886808e+00
208	6	2.747053248113194e+00	7.252946751886809e+00
208	7	2.900334209292369e+00	7.252946751886807e+00
208	8	2.393783437766456e+00	7.452935601054373e+00
208	9	2.547064398945631e+00	7.452935601054374e+00
208	10	2.747053248113194e+00	7.452935601054371e+00
208	11	2.900334209292368e+00	7.452935601054370e+00
208	12	2.393783437766456e+00	7.606216562233547e+00
208	13	2.547064398945631e+00	7.606216562233546e+00
208	14	2.747053248113194e+00	7.606216562233546e+00
208	15	2.900334209292370e+00	7.606216562233547e+00
209	0	2.982018731884103e+00	7.099665790707634e+00
209	1	3.135299693063278e+00	7.099665790707634e+00
209	2	3.335288542230840e+00	7.099665790707632e+00
209	3	3.488569503410016e+00	7.099665790707633e+00
209	4	2.982018731884103e+00	7.252946751886808e+00
209	5	3.135299693063278e+00	7.252946751886807e+00
209	6	3.335288542230841e+00	7.252946751886807e+00
209	7	3.488569503410017e+00	7.252946751886808e+00
209	8	2.982018731884102e+00	7.452935601054369e+00
209	9	3.135299693063279e+00	7.452935601054371e+00
209	10	3.335288542230840e+00	7.452935601054370e+00
209	11	3.488569503410014e+00	7.452935601054368e+00
209	12	2.982018731884102e+00	7.606216562233545e+00
209	13	3.135299693063277e+00	7.606216562233544e+00
209	14	3.335288542230840e+00	7.606216562233544e+00
209	15	3.488569503410015e+00	7.606216562233544e+00
210	0	3.570254026001749e+00	7.099665790707633e+00
210	1	3.723534987180924e+00	7.099665790707633e+00
210	2	3.923523836348488e+00	7.099665790707632e+00
210	3	4.076804797527663e+00	7.099665790707633e+00
210	4	3.570254026001750e+00	7.252946751886808e+00
210	5	3.723534987180925e+00	7.252946751886808e+00
210	6	3.923523836348487e+00	7.252946751886806e+00
210	7	4.076804797527663e+00	7.252946751886807e+00
210	8	3.570254026001750e+00	7.452935601054370e+00
210	9	3.723534987180924e+00	7.452935601054369e+00
210	10	3.923523836348488e+00	7.452935601054370e+00
210	11	4.076804797527663e+00	7.452935601054369e+00
210	12	3.570254026001749e+00	7.606216562233545e+00
210	13	3.723534987180923e+00	7.606216562233541e+00
210	14	3.923523836348487e+00	7.606216562233545e+00
210	15	4.076804797527663e+00	7.606216562233542e+00
211	0	4.158489320119396e+00	7.099665790707633e+00
211	1	4.311770281298572e+00	7.099665790707633e+00
211	2	4.511759130466134e+00	7.099665790707633e+00
211	3	4.665040091645309e+00	7.099665790707632e+00
211	4	4.158489320119396e+00	7.252946751886807e+00
211	5	4.311770281298573e+00	7.252946751886808e+00
211	6	4.511759130466134e+00	7.252946751886806e+00
211	7	4.665040091645311e+00	7.252946751886808e+00
211	8	4.158489320119396e+00	7.452935601054368e+00
211	9	4.311770281298572e+00	7.452935601054369e+00
211	10	4.511759130466137e+00	7.452935601054371e+00
211	11	4.665040091645309e+00	7.452935601054369e+00
211	12	4.158489320119397e+00	7.606216562233545e+00
211	13	4.311770281298572e+00	7.606216562233543e+00
211	14	4.511759130466134e+00	7.606216562233544e+00
211	15	4.665040091645310e+00	7.606216562233545e+00
212	0	4.746724614237044e+00	7.099665790707634e+00
212	1	4.900005575416217e+00	7.099665790707631e+00
212	2	5.099994424583781e+00	7.099665790707632e+00
212	3	5.253275385762958e+00	7.099665790707632e+00
212	4	4.746724614237044e+00	7.252946751886808e+00
212	5	4.900005575416218e+00	7.252946751886806e+00
212	6	5.099994424583781e+00	7.252946751886805e+00
212	7	5.253275385762958e+00	7.252946751886808e+00
212	8	4.746724614237042e+00	7.452935601054368e+00
212	9	4.900005575416220e+00	7.452935601054371e+00
212	10	5.099994424583783e+00	7.452935601054370e+00
212	11	5.253275385762956e+00	7.452935601054369e+00
212	12	4.746724614237044e+00	7.606216562233543e+00
212	13	4.900005575416218e+00	7.606216562233542e+00
212	14	5.099994424583781e+00	7.606216562233545e+00
212	15	5.253275385762958e+00	7.606216562233543e+00
213	0	5.334959908354691e+00	7.099665790707633e+00
213	1	5.488240869533867e+00	7.099665790707633e+00
213	2	5.688229718701430e+00	7.099665790707633e+00
213	3	5.841510679880605e+00	7.099665790707632e+00
213	4	5.334959908354691e+00	7.252946751886808e+00
213	5	5.488240869533866e+00	7.252946751886805e+00
213	6	5.688229718701428e+00	7.252946751886806e+00
213	7	5.841510679880606e+00	7.252946751886808e+00
213	8	5.334959908354691e+00	7.452935601054368e+00
213	9	5.488240869533866e+00	7.452935601054371e+00
213	10	5.688229718701429e+00	7.452935601054370e+00
213	11	5.841510679880604e+00	7.452935601054368e+00
213	12	5.334959908354691e+00	7.606216562233545e+00
213	13	5.488240869533865e+00	7.606216562233542e+00
213	14	5.688229718701429e+00	7.606216562233545e+00
213	15	5.841510679880603e+00	7.606216562233543e+00
214	0	5.923195202472339e+00	7.099665790707633e+00
214	1	6.076476163651514e+00	7.099665790707633e+00
214	2	6.276465012819076e+00	7.099665790707632e+00
214	3	6.429745973998251e+00	7.099665790707632e+00
214	4	5.923195202472339e+00	7.252946751886808e+00
214	5	6.076476163651512e+00	7.252946751886806e+00
214	6	6.276465012819076e+00	7.252946751886806e+00
214	7	6.429745973998251e+00	7.252946751886807e+00
214	8	5.923195202472338e+00	7.452935601054368e+00
214	9	6.076476163651515e+00	7.452935601054371e+00
214	10	6.276465012819076e+00	7.452935601054371e+00
214	11	6.429745973998251e+00	7.452935601054371e+00
214	12	5.923195202472338e+00	7.606216562233545e+00
214	13	6.076476163651511e+00	7.606216562233542e+00
214	14	6.276465012819074e+00	7.606216562233545e+00
214	15	6.429745973998250e+00	7.606216562233543e+00
215	0	6.511430496589986e+00	7.099665790707634e+00
215	1	6.664711457769161e+00	7.099665790707633e+00
215	2	6.864700306936725e+00	7.099665790707633e+00
215	3	7.017981268115898e+00	7.099665790707632e+00
215	4	6.511430496589984e+00	7.252946751886808e+00
215	5	6.664711457769160e+00	7.252946751886807e+00
215	6	6.864700306936724e+00	7.252946751886807e+00
215	7	7.017981268115898e+00	7.252946751886807e+00
215	8	6.511430496589985e+00	7.452935601054370e+00
215	9	6.664711457769162e+00	7.452935601054370e+00
215	10	6.864700306936725e+00	7.452935601054372e+00
215	11	7.017981268115897e+00	7.452935601054370e+00
215	12	6.511430496589984e+00	7.606216562233543e+00
215	13	6.664711457769158e+00	7.606216562233543e+00
215	14	6.864700306936721e+00	7.606216562233544e+00
215	15	7.017981268115897e+00	7.606216562233547e+00
216	0	7.099665790707633e+00	7.099665790707632e+00
216	1	7.252946751886808e+00	7.099665790707633e+00
216	2	7.452935601054370e+00	7.099665790707632e+00
216	3	7.606216562233545e+00	7.099665790707632e+00
216	4	7.099665790707633e+00	7.252946751886808e+00
216	5	7.252946751886805e+00	7.252946751886806e+00
216	6	7.452935601054370e+00	7.252946751886807e+00
216	7	7.606216562233545e+00	7.252946751886807e+00
216	8	7.099665790707632e+00	7.452935601054368e+00
216	9	7.252946751886808e+00	7.452935601054371e+00
216	10	7.452935601054369e+00	7.452935601054369e+00
216	11	7.606216562233545e+00	7.452935601054371e+00
216	12	7.099665790707632e+00	7.606216562233545e+00
216	13	7.252946751886806e+00	7.606216562233542e+00
216	14	7.452935601054369e+00	7.606216562233546e+00
216	15	7.606216562233544e+00	7.606216562233545e+00
217	0	7.687901084825279e+00	7.099665790707633e+00
217	1	7.841182046004453e+00	7.099665790707632e+00
217	2	8.041170895172016e+00	7.099665790707632e+00
217	3	8.194451856351193e+00	7.099665790707632e+00
217	4	7.687901084825278e+00	7.252946751886808e+00
217	5	7.841182046004454e+00	7.252946751886808e+00
217	6	8.041170895172014e+00	7.252946751886805e+00
217	7	8.194451856351192e+00	7.252946751886807e+00
217	8	7.687901084825278e+00	7.452935601054369e+00
217	9	7.841182046004453e+00	7.452935601054368e+00
217	10	8.041170895172018e+00	7.452935601054370e+00
217	11	8.194451856351190e+00	7.452935601054369e+00
217	12	7.687901084825277e+00	7.606216562233545e+00
217	13	7.841182046004449e+00	7.606216562233542e+00
217	14	8.041170895172016e+00	7.606216562233546e+00
217	15	8.194451856351192e+00	7.606216562233544e+00
218	0	8.276136378942926e+00	7.099665790707633e+00
218	1	8.429417340122100e+00	7.099665790707632e+00
218	2	8.629406189289666e+00	7.099665790707632e+00
218	3	8.782687150468840e+00	7.099665790707632e+00
218	4	8.276136378942926e+00	7.252946751886807e+00
218	5	8.429417340122102e+00	7.252946751886806e+00
218	6	8.629406189289661e+00	7.252946751886805e+00
218	7	8.782687150468838e+00	7.252946751886808e+00
218	8	8.276136378942923e+00	7.452935601054369e+00
218	9	8.429417340122100e+00	7.452935601054371e+00
218	10	8.629406189289664e+00	7.452935601054370e+00
218	11	8.782687150468837e+00	7.452935601054368e+00
218	12	8.276136378942926e+00	7.606216562233543e+00
218	13	8.429417340122097e+00	7.606216562233542e+00
218	14	8.629406189289664e+00	7.606216562233545e+00
218	15	8.782687150468837e+00	7.606216562233543e+00
219	0	8.864371673060573e+00	7.099665790707632e+00
219	1	9.017652634239749e+00	7.099665790707631e+00
219	2	9.217641483407309e+00	7.099665790707632e+00
219	3	9.370922444586487e+00	7.099665790707632e+00
219	4	8.864371673060575e+00	7.252946751886809e+00
219	5	9.017652634239747e+00	7.252946751886807e+00
219	6	9.217641483407309e+00	7.252946751886805e+00
219	7	9.370922444586483e+00	7.252946751886807e+00
219	8	8.864371673060573e+00	7.452935601054372e+00
219	9	9.017652634239750e+00	7.452935601054371e+00
219	10	9.217641483407313e+00	7.452935601054370e+00
219	11	9.370922444586487e+00	7.452935601054370e+00
219	12	8.864371673060571e+00	7.606216562233545e+00
219	13	9.017652634239747e+00	7.606216562233543e+00
219	14	9.217641483407309e+00	7.606216562233546e+00
219	15	9.370922444586487e+00	7.606216562233544e+00
220	0	9.452606967178221e+00	7.099665790707633e+00
220	1	9.605887928357395e+00	7.099665790707631e+00
220	2	9.805876777524961e+00	7.099665790707632e+00
220	3	9.959157738704132e+00	7.099665790707632e+00
220	4	9.452606967178221e+00	7.252946751886808e+00
220	5	9.605887928357395e+00	7.252946751886806e+00
220	6	9.805876777524958e+00	7.252946751886807e+00
220	7	9.959157738704132e+00	7.252946751886806e+00
220	8	9.452606967178220e+00	7.452935601054370e+00
