xi	eta	x	y	stress_r	stress_theta
 2.3528000000e-02	 5.8820000000e-02	 1.0315910756e+00	 8.7473580456e-02	 2.6711375071e+00	-9.0939578066e-01
 2.3528000000e-02	 6.4703000000e-02	 1.0307994897e+00	 9.6354352626e-02	 1.8678534765e+00	-5.8015569909e-02
 2.3528000000e-02	 7.0586000000e-02	 1.0299286279e+00	 1.0525563362e-01	 1.6336343556e+00	 2.4069483742e-01
 2.3528000000e-02	 7.6469000000e-02	 1.0289778614e+00	 1.1417648284e-01	 2.0959183790e+00	-1.5863680171e-01
 2.3528000000e-02	 8.2352000000e-02	 1.0279465742e+00	 1.2311594301e-01	 2.6429973941e+00	-6.6114895662e-01
 2.3528000000e-02	 8.8235000000e-02	 1.0268341631e+00	 1.3207304034e-01	 3.0873681800e+00	-1.0950685633e+00
 2.3528000000e-02	 9.4118000000e-02	 1.0256400384e+00	 1.4104678467e-01	 3.3848787948e+00	-1.4308291617e+00
 2.3528000000e-02	 1.0000100000e-01	 1.0243636244e+00	 1.5003616971e-01	 3.5150515032e+00	-1.6613665067e+00
 2.3528000000e-02	 1.0588400000e-01	 1.0230043596e+00	 1.5904017314e-01	 3.4645999565e+00	-1.7856093425e+00
 2.3528000000e-02	 1.1176700000e-01	 1.0215616976e+00	 1.6805775688e-01	 3.2252034615e+00	-1.8062281961e+00
 2.3528000000e-02	 1.1765000000e-01	 1.0200351071e+00	 1.7708786729e-01	 2.7962109305e+00	-1.7323148019e+00
 2.9410000000e-02	 5.8820000000e-02	 1.0403825583e+00	 8.8219052661e-02	 3.3776832194e+00	-5.4191847194e-01
 2.9410000000e-02	 6.4703000000e-02	 1.0395842263e+00	 9.7175509039e-02	 2.4614720749e+00	 3.2116584962e-01
 2.9410000000e-02	 7.0586000000e-02	 1.0387059428e+00	 1.0615264903e-01	 2.0581859863e+00	 6.7696761175e-01
 2.9410000000e-02	 7.6469000000e-02	 1.0377470737e+00	 1.1514952401e-01	 2.4099829113e+00	 2.7113095798e-01
 2.9410000000e-02	 8.2352000000e-02	 1.0367069976e+00	 1.2416516854e-01	 2.8952380114e+00	-2.8596499200e-01
 2.9410000000e-02	 8.8235000000e-02	 1.0355851062e+00	 1.3319860053e-01	 3.2818543868e+00	-7.7249830890e-01
 2.9410000000e-02	 9.4118000000e-02	 1.0343808048e+00	 1.4224882141e-01	 3.5221710722e+00	-1.1500946120e+00
 2.9410000000e-02	 1.0000100000e-01	 1.0330935129e+00	 1.5131481628e-01	 3.5978298954e+00	-1.4086772250e+00
 2.9410000000e-02	 1.0588400000e-01	 1.0317226641e+00	 1.6039555413e-01	 3.4985629528e+00	-1.5452388872e+00
 2.9410000000e-02	 1.1176700000e-01	 1.0302677074e+00	 1.6948998802e-01	 3.2191954587e+00	-1.5608297772e+00
 2.9410000000e-02	 1.1765000000e-01	 1.0287281069e+00	 1.7859705534e-01	 2.7623871826e+00	-1.4632850608e+00
 3.5292000000e-02	 5.8820000000e-02	 1.0491739787e+00	 8.8964519584e-02	 3.8694746252e+00	-2.4370523751e-01
 3.5292000000e-02	 6.4703000000e-02	 1.0483689007e+00	 9.7996659635e-02	 2.8487900802e+00	 6.3825963806e-01
 3.5292000000e-02	 7.0586000000e-02	 1.0474831955e+00	 1.0704965808e-01	 2.3345511388e+00	 1.0177679547e+00
