要素番号	頂点番号	x	y
537	0	4.108612943518802e-01	1.534172202291668e+00
537	1	4.260783793278758e-01	1.590993394969137e+00
537	2	2.716613273626191e-01	1.564829534708669e+00
537	3	2.817228580056790e-01	1.622786184142323e+00
538	0	4.260783793278758e-01	1.590993394969137e+00
538	1	4.412954643038715e-01	1.647814587646606e+00
538	2	2.817228580056790e-01	1.622786184142323e+00
538	3	2.917843886487390e-01	1.680742833575978e+00
539	0	4.412954643038714e-01	1.647814587646606e+00
539	1	4.565125492798670e-01	1.704635780324075e+00
539	2	2.917843886487390e-01	1.680742833575978e+00
539	3	3.018459192917989e-01	1.738699483009632e+00
540	0	4.565125492798670e-01	1.704635780324075e+00
540	1	4.717296342558625e-01	1.761456973001545e+00
540	2	3.018459192917989e-01	1.738699483009632e+00
540	3	3.119074499348589e-01	1.796656132443286e+00
541	0	4.717296342558625e-01	1.761456973001545e+00
541	1	4.869467192318581e-01	1.818278165679014e+00
541	2	3.119074499348589e-01	1.796656132443286e+00
541	3	3.219689805779188e-01	1.854612781876941e+00
542	0	4.869467192318581e-01	1.818278165679014e+00
542	1	5.021638042078536e-01	1.875099358356483e+00
542	2	3.219689805779188e-01	1.854612781876941e+00
542	3	3.320305112209789e-01	1.912569431310595e+00
543	0	5.021638042078536e-01	1.875099358356483e+00
543	1	5.173808891838492e-01	1.931920551033952e+00
543	2	3.320305112209789e-01	1.912569431310595e+00
543	3	3.420920418640388e-01	1.970526080744250e+00
544	0	1.710460209320194e-01	9.852630403721249e-01
544	1	1.811075515750794e-01	1.043219689805780e+00
544	2	8.449606712971602e-02	9.964238127622255e-01
544	3	8.946642401969931e-02	1.055036978218827e+00
545	0	1.811075515750794e-01	1.043219689805779e+00
545	1	1.911690822181393e-01	1.101176339239434e+00
545	2	8.946642401969931e-02	1.055036978218827e+00
545	3	9.443678090968262e-02	1.113650143675428e+00
546	0	1.911690822181393e-01	1.101176339239434e+00
546	1	2.012306128611993e-01	1.159132988673088e+00
546	2	9.443678090968262e-02	1.113650143675428e+00
546	3	9.940713779966591e-02	1.172263309132030e+00
547	0	2.012306128611993e-01	1.159132988673088e+00
547	1	2.112921435042593e-01	1.217089638106743e+00
547	2	9.940713779966594e-02	1.172263309132030e+00
547	3	1.043774946896492e-01	1.230876474588632e+00
548	0	2.112921435042593e-01	1.217089638106743e+00
548	1	2.213536741473192e-01	1.275046287540397e+00
548	2	1.043774946896492e-01	1.230876474588632e+00
548	3	1.093478515796325e-01	1.289489640045233e+00
549	0	2.213536741473192e-01	1.275046287540397e+00
549	1	2.314152047903791e-01	1.333002936974051e+00
549	2	1.093478515796325e-01	1.289489640045233e+00
549	3	1.143182084696158e-01	1.348102805501834e+00
550	0	2.314152047903792e-01	1.333002936974051e+00
550	1	2.414767354334391e-01	1.390959586407706e+00
550	2	1.143182084696158e-01	1.348102805501834e+00
550	3	1.192885653595991e-01	1.406715970958436e+00
551	0	2.414767354334391e-01	1.390959586407706e+00
551	1	2.515382660764991e-01	1.448916235841360e+00
551	2	1.192885653595991e-01	1.406715970958436e+00
551	3	1.242589222495824e-01	1.465329136415037e+00
552	0	2.515382660764991e-01	1.448916235841360e+00
552	1	2.615997967195591e-01	1.506872885275014e+00
552	2	1.242589222495824e-01	1.465329136415037e+00
552	3	1.292292791395657e-01	1.523942301871639e+00
553	0	2.615997967195591e-01	1.506872885275014e+00
553	1	2.716613273626191e-01	1.564829534708669e+00
553	2	1.292292791395657e-01	1.523942301871639e+00
553	3	1.341996360295490e-01	1.582555467328240e+00
554	0	2.716613273626191e-01	1.564829534708669e+00
554	1	2.817228580056790e-01	1.622786184142323e+00
554	2	1.341996360295490e-01	1.582555467328240e+00
554	3	1.391699929195322e-01	1.641168632784842e+00
555	0	2.817228580056790e-01	1.622786184142323e+00
555	1	2.917843886487390e-01	1.680742833575978e+00
555	2	1.391699929195322e-01	1.641168632784842e+00
555	3	1.441403498095156e-01	1.699781798241444e+00
556	0	2.917843886487390e-01	1.680742833575978e+00
556	1	3.018459192917989e-01	1.738699483009632e+00
556	2	1.441403498095156e-01	1.699781798241444e+00
556	3	1.491107066994988e-01	1.758394963698045e+00
557	0	3.018459192917989e-01	1.738699483009632e+00
557	1	3.119074499348589e-01	1.796656132443286e+00
557	2	1.491107066994988e-01	1.758394963698045e+00
557	3	1.540810635894821e-01	1.817008129154646e+00
558	0	3.119074499348589e-01	1.796656132443286e+00
558	1	3.219689805779188e-01	1.854612781876941e+00
558	2	1.540810635894821e-01	1.817008129154646e+00
558	3	1.590514204794655e-01	1.875621294611248e+00
559	0	3.219689805779188e-01	1.854612781876941e+00
559	1	3.320305112209789e-01	1.912569431310595e+00
559	2	1.590514204794655e-01	1.875621294611248e+00
559	3	1.640217773694487e-01	1.934234460067849e+00
560	0	3.320305112209789e-01	1.912569431310595e+00
560	1	3.420920418640388e-01	1.970526080744250e+00
560	2	1.640217773694487e-01	1.934234460067849e+00
560	3	1.689921342594320e-01	1.992847625524451e+00
561	0	8.449606712971602e-02	9.964238127622255e-01
561	1	8.946642401969931e-02	1.055036978218827e+00
561	2	0.000000000000000e+00	1.000000000000000e+00
561	3	0.000000000000000e+00	1.058823529411765e+00
562	0	8.946642401969931e-02	1.055036978218827e+00
562	1	9.443678090968262e-02	1.113650143675428e+00
562	2	0.000000000000000e+00	1.058823529411765e+00
562	3	0.000000000000000e+00	1.117647058823529e+00
563	0	9.443678090968262e-02	1.113650143675428e+00
563	1	9.940713779966591e-02	1.172263309132030e+00
563	2	0.000000000000000e+00	1.117647058823529e+00
563	3	0.000000000000000e+00	1.176470588235294e+00
564	0	9.940713779966594e-02	1.172263309132030e+00
564	1	1.043774946896492e-01	1.230876474588632e+00
564	2	0.000000000000000e+00	1.176470588235294e+00
564	3	0.000000000000000e+00	1.235294117647059e+00
565	0	1.043774946896492e-01	1.230876474588632e+00
565	1	1.093478515796325e-01	1.289489640045233e+00
565	2	0.000000000000000e+00	1.235294117647059e+00
565	3	0.000000000000000e+00	1.294117647058824e+00
566	0	1.093478515796325e-01	1.289489640045233e+00
566	1	1.143182084696158e-01	1.348102805501834e+00
566	2	0.000000000000000e+00	1.294117647058824e+00
566	3	0.000000000000000e+00	1.352941176470588e+00
567	0	1.143182084696158e-01	1.348102805501834e+00
567	1	1.192885653595991e-01	1.406715970958436e+00
567	2	0.000000000000000e+00	1.352941176470588e+00
567	3	0.000000000000000e+00	1.411764705882353e+00
568	0	1.192885653595991e-01	1.406715970958436e+00
568	1	1.242589222495824e-01	1.465329136415037e+00
568	2	0.000000000000000e+00	1.411764705882353e+00
568	3	0.000000000000000e+00	1.470588235294118e+00
569	0	1.242589222495824e-01	1.465329136415037e+00
569	1	1.292292791395657e-01	1.523942301871639e+00
569	2	0.000000000000000e+00	1.470588235294118e+00
569	3	0.000000000000000e+00	1.529411764705883e+00
570	0	1.292292791395657e-01	1.523942301871639e+00
570	1	1.341996360295490e-01	1.582555467328240e+00
570	2	0.000000000000000e+00	1.529411764705883e+00
570	3	0.000000000000000e+00	1.588235294117647e+00
571	0	1.341996360295490e-01	1.582555467328240e+00
571	1	1.391699929195322e-01	1.641168632784842e+00
571	2	0.000000000000000e+00	1.588235294117647e+00
571	3	0.000000000000000e+00	1.647058823529412e+00
572	0	1.391699929195322e-01	1.641168632784842e+00
572	1	1.441403498095156e-01	1.699781798241444e+00
572	2	0.000000000000000e+00	1.647058823529412e+00
572	3	0.000000000000000e+00	1.705882352941177e+00
573	0	1.441403498095156e-01	1.699781798241444e+00
573	1	1.491107066994988e-01	1.758394963698045e+00
573	2	0.000000000000000e+00	1.705882352941177e+00
573	3	0.000000000000000e+00	1.764705882352941e+00
574	0	1.491107066994988e-01	1.758394963698045e+00
574	1	1.540810635894821e-01	1.817008129154646e+00
574	2	0.000000000000000e+00	1.764705882352941e+00
574	3	0.000000000000000e+00	1.823529411764706e+00
575	0	1.540810635894821e-01	1.817008129154646e+00
575	1	1.590514204794655e-01	1.875621294611248e+00
575	2	0.000000000000000e+00	1.823529411764706e+00
575	3	0.000000000000000e+00	1.882352941176471e+00
576	0	1.590514204794655e-01	1.875621294611248e+00
576	1	1.640217773694487e-01	1.934234460067849e+00
576	2	0.000000000000000e+00	1.882352941176471e+00
576	3	0.000000000000000e+00	1.941176470588235e+00
577	0	1.640217773694487e-01	1.934234460067849e+00
577	1	1.689921342594320e-01	1.992847625524451e+00
577	2	0.000000000000000e+00	1.941176470588235e+00
577	3	0.000000000000000e+00	2.000000000000000e+00
