要素番号	頂点番号	disp_x	disp_y
387	2	-4.104807179204414e-05	5.489617919992892e-05
387	3	-4.165348721641720e-05	5.544158937222859e-05
388	0	-4.748302512898110e-05	4.449657577997467e-05
388	1	-4.811133334014165e-05	4.492523692768726e-05
388	2	-4.165348721641720e-05	5.544158937222859e-05
388	3	-4.227167878348422e-05	5.599445026703716e-05
389	0	-4.811133334014165e-05	4.492523692768726e-05
389	1	-4.871438047566841e-05	4.536187924109662e-05
389	2	-4.227167878348422e-05	5.599445026703716e-05
389	3	-4.288352273440883e-05	5.649881245431658e-05
390	0	-4.871438047566841e-05	4.536187924109662e-05
390	1	-4.926266784189805e-05	4.579957255733301e-05
390	2	-4.288352273440883e-05	5.649881245431658e-05
390	3	-4.345200304647466e-05	5.687967231434229e-05
391	0	-3.848422665876446e-05	6.869569410393971e-05
391	1	-3.803718173324900e-05	6.429150909436944e-05
391	2	-3.606790759127352e-05	7.926459089394161e-05
391	3	-3.473505178455885e-05	7.487556476640430e-05
392	0	-3.803718173324900e-05	6.429150909436944e-05
392	1	-3.777266341245501e-05	6.097102126495260e-05
392	2	-3.473505178455884e-05	7.487556476640434e-05
392	3	-3.379887154528761e-05	7.155453569039921e-05
393	0	-3.777266341245501e-05	6.097102126495260e-05
393	1	-3.765608903438264e-05	5.848708469098391e-05
393	2	-3.379887154528761e-05	7.155453569039921e-05
393	3	-3.316817145512511e-05	6.906620117868593e-05
394	0	-3.765608903438264e-05	5.848708469098391e-05
394	1	-3.766239955624852e-05	5.665708435191338e-05
394	2	-3.316817145512510e-05	6.906620117868591e-05
394	3	-3.277622745190289e-05	6.723740500791056e-05
395	0	-3.766239955624852e-05	5.665708435191338e-05
395	1	-3.777110190153013e-05	5.534349445139009e-05
395	2	-3.277622745190289e-05	6.723740500791056e-05
395	3	-3.257491474665636e-05	6.593597668584796e-05
396	0	-3.777110190153013e-05	5.534349445139009e-05
396	1	-3.796866850125211e-05	5.444689116069522e-05
396	2	-3.257491474665636e-05	6.593597668584796e-05
396	3	-3.252661014493762e-05	6.506140182869599e-05
397	0	-3.796866850125214e-05	5.444689116069526e-05
397	1	-3.824090456466330e-05	5.389013602087740e-05
397	2	-3.252661014493759e-05	6.506140182869592e-05
397	3	-3.260568457892973e-05	6.453701503682157e-05
398	0	-3.824090456466330e-05	5.389013602087740e-05
398	1	-3.857800200956444e-05	5.361484479979551e-05
398	2	-3.260568457892973e-05	6.453701503682157e-05
398	3	-3.278917001914674e-05	6.430393906296917e-05
399	0	-3.857800200956444e-05	5.361484479979551e-05
399	1	-3.897413965639654e-05	5.356987773643564e-05
399	2	-3.278917001914674e-05	6.430393906296917e-05
399	3	-3.306090605681306e-05	6.431384816332760e-05
400	0	-3.897413965639654e-05	5.356987773643564e-05
400	1	-3.942485010999213e-05	5.370971639852761e-05
400	2	-3.306090605681306e-05	6.431384816332760e-05
400	3	-3.340625665908104e-05	6.453829699616880e-05
401	0	-3.942485010999213e-05	5.370971639852761e-05
401	1	-3.992505699658945e-05	5.399772442364962e-05
401	2	-3.340625665908104e-05	6.453829699616880e-05
401	3	-3.381597637489794e-05	6.494690275397315e-05
402	0	-3.992505699658945e-05	5.399772442364962e-05
402	1	-4.046872971474791e-05	5.440313399053845e-05
402	2	-3.381597637489794e-05	6.494690275397315e-05
402	3	-3.428431267411578e-05	6.550643254831647e-05
403	0	-4.046872971474791e-05	5.440313399053843e-05
403	1	-4.104807179204414e-05	5.489617919992892e-05
403	2	-3.428431267411575e-05	6.550643254831645e-05
403	3	-3.480838232203406e-05	6.618666313938526e-05
404	0	-4.104807179204414e-05	5.489617919992892e-05
404	1	-4.165348721641720e-05	5.544158937222859e-05
404	2	-3.480838232203406e-05	6.618666313938526e-05
404	3	-3.538720744599044e-05	6.696359400312105e-05
405	0	-4.165348721641720e-05	5.544158937222859e-05
405	1	-4.227167878348423e-05	5.599445026703712e-05
405	2	-3.538720744599044e-05	6.696359400312105e-05
405	3	-3.602183102243437e-05	6.781282732471581e-05
406	0	-4.227167878348423e-05	5.599445026703712e-05
406	1	-4.288352273440883e-05	5.649881245431655e-05
406	2	-3.602183102243437e-05	6.781282732471581e-05
406	3	-3.671528951964977e-05	6.869902229891860e-05
407	0	-4.288352273440883e-05	5.649881245431655e-05
407	1	-4.345200304647466e-05	5.687967231434229e-05
407	2	-3.671528951964977e-05	6.869902229891860e-05
407	3	-3.748003321254934e-05	6.956974897843358e-05
408	0	-3.606790759127352e-05	7.926459089394161e-05
408	1	-3.473505178455885e-05	7.487556476640430e-05
408	2	-3.332835090137588e-05	8.913778983511677e-05
408	3	-3.119942122256090e-05	8.502890745115525e-05
409	0	-3.473505178455884e-05	7.487556476640434e-05
409	1	-3.379887154528761e-05	7.155453569039921e-05
409	2	-3.119942122256090e-05	8.502890745115525e-05
409	3	-2.965646572307428e-05	8.190887803341742e-05
410	0	-3.379887154528761e-05	7.155453569039921e-05
410	1	-3.316817145512511e-05	6.906620117868593e-05
410	2	-2.965646572307428e-05	8.190887803341742e-05
410	3	-2.856164432378011e-05	7.956452906383819e-05
411	0	-3.316817145512510e-05	6.906620117868591e-05
411	1	-3.277622745190289e-05	6.723740500791056e-05
411	2	-2.856164432378011e-05	7.956452906383822e-05
411	3	-2.781414726693772e-05	7.783729113259845e-05
412	0	-3.277622745190289e-05	6.723740500791056e-05
412	1	-3.257491474665636e-05	6.593597668584796e-05
412	2	-2.781414726693772e-05	7.783729113259845e-05
412	3	-2.733836369475947e-05	7.660996739842821e-05
413	0	-3.257491474665636e-05	6.593597668584796e-05
413	1	-3.252661014493762e-05	6.506140182869599e-05
413	2	-2.733836369475947e-05	7.660996739842821e-05
413	3	-2.707779102606008e-05	7.579182613375610e-05
414	0	-3.252661014493759e-05	6.506140182869592e-05
414	1	-3.260568457892973e-05	6.453701503682157e-05
414	2	-2.707779102606008e-05	7.579182613375610e-05
414	3	-2.698820033180890e-05	7.531539918396325e-05
415	0	-3.260568457892973e-05	6.453701503682157e-05
415	1	-3.278917001914674e-05	6.430393906296917e-05
415	2	-2.698820033180890e-05	7.531539918396325e-05
415	3	-2.703788959157825e-05	7.512654480699833e-05
416	0	-3.278917001914674e-05	6.430393906296917e-05
416	1	-3.306090605681306e-05	6.431384816332760e-05
416	2	-2.703788959157825e-05	7.512654480699833e-05
416	3	-2.720237607525961e-05	7.518550122518406e-05
417	0	-3.306090605681306e-05	6.431384816332760e-05
417	1	-3.340625665908104e-05	6.453829699616880e-05
417	2	-2.720237607525961e-05	7.518550122518406e-05
417	3	-2.746310429972017e-05	7.546029063769010e-05
418	0	-3.340625665908104e-05	6.453829699616880e-05
418	1	-3.381597637489794e-05	6.494690275397315e-05
418	2	-2.746310429972017e-05	7.546029063769010e-05
418	3	-2.780871778430164e-05	7.591591279446243e-05
419	0	-3.381597637489794e-05	6.494690275397315e-05
419	1	-3.428431267411578e-05	6.550643254831647e-05
419	2	-2.780871778430164e-05	7.591591279446243e-05
419	3	-2.823209545645223e-05	7.655131970337417e-05
420	0	-3.428431267411575e-05	6.550643254831645e-05
420	1	-3.480838232203406e-05	6.618666313938526e-05
420	2	-2.823209545645223e-05	7.655131970337417e-05
420	3	-2.873143444576535e-05	7.735970983091813e-05
421	0	-3.480838232203406e-05	6.618666313938526e-05
421	1	-3.538720744599044e-05	6.696359400312105e-05
421	2	-2.873143444576535e-05	7.735970983091813e-05
421	3	-2.931225578783307e-05	7.832640939230735e-05
422	0	-3.538720744599044e-05	6.696359400312105e-05
422	1	-3.602183102243437e-05	6.781282732471581e-05
422	2	-2.931225578783307e-05	7.832640939230735e-05
422	3	-2.999034566638995e-05	7.945325983364241e-05
423	0	-3.602183102243437e-05	6.781282732471581e-05
423	1	-3.671528951964977e-05	6.869902229891860e-05
423	2	-2.999034566638995e-05	7.945325983364241e-05
423	3	-3.079248464322185e-05	8.074000977347638e-05
424	0	-3.671528951964977e-05	6.869902229891860e-05
424	1	-3.748003321254934e-05	6.956974897843358e-05
424	2	-3.079248464322185e-05	8.074000977347638e-05
424	3	-3.175747335998176e-05	8.219259595970899e-05
425	0	-3.332835090137588e-05	8.913778983511677e-05
425	1	-3.119942122256090e-05	8.502890745115525e-05
425	2	-3.029518812364147e-05	9.819711956375075e-05
425	3	-2.753160094001731e-05	9.458593597853399e-05
426	0	-3.119942122256090e-05	8.502890745115525e-05
426	1	-2.965646572307428e-05	8.190887803341742e-05
426	2	-2.753160094001732e-05	9.458593597853403e-05
426	3	-2.550672143673217e-05	9.183086467645985e-05
427	0	-2.965646572307428e-05	8.190887803341742e-05
427	1	-2.856164432378011e-05	7.956452906383819e-05
427	2	-2.550672143673217e-05	9.183086467645985e-05
427	3	-2.404436355559882e-05	8.975613176339868e-05
428	0	-2.856164432378011e-05	7.956452906383822e-05
428	1	-2.781414726693772e-05	7.783729113259845e-05
428	2	-2.404436355559882e-05	8.975613176339868e-05
428	3	-2.301566359542805e-05	8.822936082978002e-05
429	0	-2.781414726693772e-05	7.783729113259845e-05
429	1	-2.733836369475947e-05	7.660996739842821e-05
429	2	-2.301566359542805e-05	8.822936082978002e-05
429	3	-2.232486958817540e-05	8.714724542097746e-05
430	0	-2.733836369475947e-05	7.660996739842821e-05
430	1	-2.707779102606008e-05	7.579182613375610e-05
430	2	-2.232486958817540e-05	8.714724542097746e-05
430	3	-2.190107960712207e-05	8.643389776872268e-05
431	0	-2.707779102606008e-05	7.579182613375610e-05
431	1	-2.698820033180890e-05	7.531539918396325e-05
431	2	-2.190107960712207e-05	8.643389776872270e-05
431	3	-2.169016774369795e-05	8.602538926695960e-05
432	0	-2.698820033180890e-05	7.531539918396325e-05
432	1	-2.703788959157825e-05	7.512654480699833e-05
432	2	-2.169016774369795e-05	8.602538926695960e-05
432	3	-2.165004958263850e-05	8.587714219223663e-05
433	0	-2.703788959157825e-05	7.512654480699833e-05
433	1	-2.720237607525961e-05	7.518550122518406e-05
433	2	-2.165004958263850e-05	8.587714219223663e-05
433	3	-2.175020024179388e-05	8.595353937264302e-05
434	0	-2.720237607525961e-05	7.518550122518406e-05
434	1	-2.746310429972017e-05	7.546029063769010e-05
434	2	-2.175020024179388e-05	8.595353937264302e-05
434	3	-2.196819670023511e-05	8.622695075893337e-05
435	0	-2.746310429972017e-05	7.546029063769010e-05
435	1	-2.780871778430164e-05	7.591591279446243e-05
435	2	-2.196819670023511e-05	8.622695075893337e-05
435	3	-2.228648050709198e-05	8.668098021740819e-05
436	0	-2.780871778430164e-05	7.591591279446243e-05
436	1	-2.823209545645223e-05	7.655131970337417e-05
436	2	-2.228648050709198e-05	8.668098021740819e-05
436	3	-2.269687482437967e-05	8.731240481359799e-05
437	0	-2.823209545645223e-05	7.655131970337417e-05
437	1	-2.873143444576535e-05	7.735970983091813e-05
437	2	-2.269687482437967e-05	8.731240481359796e-05
437	3	-2.319627871819312e-05	8.810642428303088e-05
438	0	-2.873143444576535e-05	7.735970983091813e-05
438	1	-2.931225578783307e-05	7.832640939230735e-05
438	2	-2.319627871819312e-05	8.810642428303088e-05
438	3	-2.378886090300442e-05	8.905629833349460e-05
439	0	-2.931225578783307e-05	7.832640939230735e-05
439	1	-2.999034566638995e-05	7.945325983364241e-05
439	2	-2.378886090300442e-05	8.905629833349460e-05
439	3	-2.448854983619724e-05	9.019010847708234e-05
440	0	-2.999034566638995e-05	7.945325983364241e-05
440	1	-3.079248464322185e-05	8.074000977347638e-05
440	2	-2.448854983619724e-05	9.019010847708234e-05
440	3	-2.532004387044211e-05	9.154319500794726e-05
441	0	-3.079248464322185e-05	8.074000977347638e-05
441	1	-3.175747335998176e-05	8.219259595970899e-05
441	2	-2.532004387044211e-05	9.154319500794726e-05
441	3	-2.631993914343104e-05	9.315439416567168e-05
442	0	-3.029518812364147e-05	9.819711956375075e-05
442	1	-2.753160094001731e-05	9.458593597853399e-05
442	2	-2.700177566159559e-05	1.063266036082798e-04
442	3	-2.381382403827697e-05	1.033886768308285e-04
443	0	-2.753160094001732e-05	9.458593597853403e-05
443	1	-2.550672143673217e-05	9.183086467645985e-05
443	2	-2.381382403827698e-05	1.033886768308285e-04
443	3	-2.146795600326047e-05	1.011343404409039e-04
444	0	-2.550672143673217e-05	9.183086467645985e-05
444	1	-2.404436355559882e-05	8.975613176339868e-05
444	2	-2.146795600326047e-05	1.011343404409039e-04
444	3	-1.976318290719913e-05	9.943140566809474e-05
445	0	-2.404436355559882e-05	8.975613176339868e-05
445	1	-2.301566359542805e-05	8.822936082978002e-05
445	2	-1.976318290719913e-05	9.943140566809469e-05
445	3	-1.855155723024632e-05	9.817892028572333e-05
446	0	-2.301566359542805e-05	8.822936082978002e-05
446	1	-2.232486958817540e-05	8.714724542097746e-05
446	2	-1.855155723024632e-05	9.817892028572333e-05
446	3	-1.772468126526928e-05	9.730140621988205e-05
447	0	-2.232486958817540e-05	8.714724542097746e-05
447	1	-2.190107960712207e-05	8.643389776872268e-05
447	2	-1.772468126526928e-05	9.730140621988205e-05
447	3	-1.719899733682569e-05	9.673372756727698e-05
448	0	-2.190107960712207e-05	8.643389776872270e-05
448	1	-2.169016774369795e-05	8.602538926695960e-05
448	2	-1.719899733682569e-05	9.673372756727701e-05
448	3	-1.691425552311691e-05	9.643278473275638e-05
449	0	-2.169016774369795e-05	8.602538926695960e-05
449	1	-2.165004958263850e-05	8.587714219223663e-05
449	2	-1.691425552311691e-05	9.643278473275638e-05
449	3	-1.682478132157312e-05	9.635460069888628e-05
450	0	-2.165004958263850e-05	8.587714219223663e-05
450	1	-2.175020024179388e-05	8.595353937264302e-05
450	2	-1.682478132157312e-05	9.635460069888628e-05
450	3	-1.689316737043273e-05	9.646950399145165e-05
451	0	-2.175020024179388e-05	8.595353937264302e-05
451	1	-2.196819670023511e-05	8.622695075893337e-05
451	2	-1.689316737043273e-05	9.646950399145165e-05
451	3	-1.709468605403437e-05	9.675183738831996e-05
452	0	-2.196819670023511e-05	8.622695075893337e-05
452	1	-2.228648050709198e-05	8.668098021740819e-05
452	2	-1.709468605403437e-05	9.675183738831996e-05
452	3	-1.740809745340941e-05	9.717776001205189e-05
453	0	-2.228648050709198e-05	8.668098021740819e-05
453	1	-2.269687482437967e-05	8.731240481359799e-05
453	2	-1.740809745340941e-05	9.717776001205189e-05
453	3	-1.781835683435038e-05	9.773109503305054e-05
454	0	-2.269687482437967e-05	8.731240481359796e-05
454	1	-2.319627871819312e-05	8.810642428303088e-05
454	2	-1.781835683435039e-05	9.773109503305054e-05
454	3	-1.831510920429341e-05	9.840888240551011e-05
455	0	-2.319627871819312e-05	8.810642428303088e-05
455	1	-2.378886090300442e-05	8.905629833349460e-05
455	2	-1.831510920429341e-05	9.840888240551011e-05
455	3	-1.888992264123481e-05	9.921562783269298e-05
456	0	-2.378886090300442e-05	8.905629833349460e-05
456	1	-2.448854983619724e-05	9.019010847708234e-05
456	2	-1.888992264123481e-05	9.921562783269298e-05
456	3	-1.953768362796216e-05	1.001596193200987e-04
457	0	-2.448854983619724e-05	9.019010847708234e-05
457	1	-2.532004387044211e-05	9.154319500794726e-05
457	2	-1.953768362796216e-05	1.001596193200987e-04
457	3	-2.025465517620994e-05	1.012526361490568e-04
458	0	-2.532004387044211e-05	9.154319500794726e-05
458	1	-2.631993914343104e-05	9.315439416567168e-05
458	2	-2.025465517620994e-05	1.012526361490568e-04
458	3	-2.104480859736673e-05	1.025295602783213e-04
459	0	-2.700177566159559e-05	1.063266036082798e-04
459	1	-2.381382403827697e-05	1.033886768308285e-04
459	2	-2.347392841122326e-05	1.134507742199670e-04
459	3	-2.010647154480483e-05	1.112841097810837e-04
460	0	-2.381382403827698e-05	1.033886768308285e-04
460	1	-2.146795600326047e-05	1.011343404409039e-04
460	2	-2.010647154480482e-05	1.112841097810837e-04
460	3	-1.762907355437419e-05	1.096088016066751e-04
461	0	-2.146795600326047e-05	1.011343404409039e-04
461	1	-1.976318290719913e-05	9.943140566809474e-05
461	2	-1.762907355437419e-05	1.096088016066751e-04
461	3	-1.582464087031818e-05	1.083446640248162e-04
462	0	-1.976318290719913e-05	9.943140566809469e-05
462	1	-1.855155723024632e-05	9.817892028572333e-05
462	2	-1.582464087031818e-05	1.083446640248162e-04
462	3	-1.453704653613414e-05	1.074283329348062e-04
463	0	-1.855155723024632e-05	9.817892028572333e-05
463	1	-1.772468126526928e-05	9.730140621988205e-05
463	2	-1.453704653613414e-05	1.074283329348062e-04
463	3	-1.364807740008632e-05	1.068027059111978e-04
464	0	-1.772468126526928e-05	9.730140621988205e-05
464	1	-1.719899733682569e-05	9.673372756727698e-05
464	2	-1.364807740008632e-05	1.068027059111978e-04
464	3	-1.307563682171268e-05	1.064306592598340e-04
465	0	-1.719899733682569e-05	9.673372756727701e-05
465	1	-1.691425552311691e-05	9.643278473275638e-05
465	2	-1.307563682171268e-05	1.064306592598339e-04
465	3	-1.275228039637417e-05	1.062730192821683e-04
466	0	-1.691425552311691e-05	9.643278473275638e-05
466	1	-1.682478132157312e-05	9.635460069888628e-05
466	2	-1.275228039637417e-05	1.062730192821683e-04
466	3	-1.263103525795635e-05	1.063015960484245e-04
467	0	-1.682478132157312e-05	9.635460069888628e-05
467	1	-1.689316737043273e-05	9.646950399145165e-05
467	2	-1.263103525795635e-05	1.063015960484245e-04
467	3	-1.267439224580065e-05	1.064934943838284e-04
468	0	-1.689316737043273e-05	9.646950399145165e-05
468	1	-1.709468605403437e-05	9.675183738831996e-05
468	2	-1.267439224580065e-05	1.064934943838284e-04
468	3	-1.285173199129670e-05	1.068280218584317e-04
469	0	-1.709468605403437e-05	9.675183738831996e-05
469	1	-1.740809745340941e-05	9.717776001205189e-05
469	2	-1.285173199129670e-05	1.068280218584317e-04
469	3	-1.313932988442624e-05	1.072888502323428e-04
470	0	-1.740809745340941e-05	9.717776001205189e-05
470	1	-1.781835683435038e-05	9.773109503305054e-05
470	2	-1.313932988442624e-05	1.072888502323428e-04
470	3	-1.351549071251382e-05	1.078597552186240e-04
471	0	-1.781835683435039e-05	9.773109503305054e-05
471	1	-1.831510920429341e-05	9.840888240551011e-05
471	2	-1.351549071251379e-05	1.078597552186239e-04
471	3	-1.395923816437022e-05	1.085227829662823e-04
472	0	-1.831510920429341e-05	9.840888240551011e-05
472	1	-1.888992264123481e-05	9.921562783269298e-05
472	2	-1.395923816437022e-05	1.085227829662823e-04
472	3	-1.444981559274308e-05	1.092616890159214e-04
473	0	-1.888992264123481e-05	9.921562783269298e-05
473	1	-1.953768362796216e-05	1.001596193200987e-04
473	2	-1.444981559274308e-05	1.092616890159214e-04
473	3	-1.496117423536683e-05	1.100628138987898e-04
474	0	-1.953768362796216e-05	1.001596193200987e-04
474	1	-2.025465517620994e-05	1.012526361490568e-04
474	2	-1.496117423536683e-05	1.100628138987898e-04
474	3	-1.546132397849752e-05	1.109169450470341e-04
475	0	-2.025465517620994e-05	1.012526361490568e-04
475	1	-2.104480859736673e-05	1.025295602783213e-04
475	2	-1.546132397849752e-05	1.109169450470341e-04
475	3	-1.589520605393396e-05	1.118024759363031e-04
476	0	-2.347392841122326e-05	1.134507742199670e-04
476	1	-2.010647154480483e-05	1.112841097810837e-04
476	2	-1.974418170207060e-05	1.194888302121882e-04
476	3	-1.645896567388915e-05	1.181303938163774e-04
477	0	-2.010647154480482e-05	1.112841097810837e-04
477	1	-1.762907355437419e-05	1.096088016066751e-04
477	2	-1.645896567388915e-05	1.181303938163774e-04
477	3	-1.404411570199087e-05	1.170637676532504e-04
478	0	-1.762907355437419e-05	1.096088016066751e-04
478	1	-1.582464087031818e-05	1.083446640248162e-04
478	2	-1.404411570199087e-05	1.170637676532504e-04
478	3	-1.228514114577569e-05	1.162607216892313e-04
479	0	-1.582464087031818e-05	1.083446640248162e-04
479	1	-1.453704653613414e-05	1.074283329348062e-04
479	2	-1.228514114577569e-05	1.162607216892313e-04
479	3	-1.102374423567028e-05	1.156918753302191e-04
480	0	-1.453704653613414e-05	1.074283329348062e-04
480	1	-1.364807740008632e-05	1.068027059111978e-04
480	2	-1.102374423567028e-05	1.156918753302191e-04
480	3	-1.014984180645160e-05	1.153381302373485e-04
481	0	-1.364807740008632e-05	1.068027059111978e-04
481	1	-1.307563682171268e-05	1.064306592598340e-04
481	2	-1.014984180645160e-05	1.153381302373485e-04
481	3	-9.574110011684807e-06	1.151756771719162e-04
482	0	-1.307563682171268e-05	1.064306592598339e-04
482	1	-1.275228039637417e-05	1.062730192821683e-04
482	2	-9.574110011684809e-06	1.151756771719162e-04
482	3	-9.239129795651434e-06	1.151896370861507e-04
483	0	-1.275228039637417e-05	1.062730192821683e-04
483	1	-1.263103525795635e-05	1.063015960484245e-04
483	2	-9.239129795651434e-06	1.151896370861507e-04
483	3	-9.092458265588856e-06	1.153659174498073e-04
484	0	-1.263103525795635e-05	1.063015960484245e-04
484	1	-1.267439224580065e-05	1.064934943838284e-04
484	2	-9.092458265588856e-06	1.153659174498073e-04
484	3	-9.095495045488103e-06	1.156850111942726e-04
485	0	-1.267439224580065e-05	1.064934943838284e-04
485	1	-1.285173199129670e-05	1.068280218584317e-04
485	2	-9.095495045488103e-06	1.156850111942726e-04
485	3	-9.217485600500479e-06	1.161331721143066e-04
486	0	-1.285173199129670e-05	1.068280218584317e-04
486	1	-1.313932988442624e-05	1.072888502323428e-04
486	2	-9.217485600500479e-06	1.161331721143066e-04
486	3	-9.432118798521636e-06	1.166969133207163e-04
487	0	-1.313932988442624e-05	1.072888502323428e-04
487	1	-1.351549071251382e-05	1.078597552186240e-04
487	2	-9.432118798521636e-06	1.166969133207163e-04
487	3	-9.716228601659268e-06	1.173641064721002e-04
488	0	-1.351549071251379e-05	1.078597552186239e-04
488	1	-1.395923816437022e-05	1.085227829662823e-04
488	2	-9.716228601659268e-06	1.173641064721001e-04
488	3	-1.004734671768265e-05	1.181233437097294e-04
489	0	-1.395923816437022e-05	1.085227829662823e-04
489	1	-1.444981559274308e-05	1.092616890159214e-04
489	2	-1.004734671768265e-05	1.181233437097294e-04
489	3	-1.039912355445715e-05	1.189606241231105e-04
490	0	-1.444981559274308e-05	1.092616890159214e-04
490	1	-1.496117423536683e-05	1.100628138987898e-04
490	2	-1.039912355445715e-05	1.189606241231105e-04
490	3	-1.074262050647559e-05	1.198570736975319e-04
491	0	-1.496117423536683e-05	1.100628138987898e-04
491	1	-1.546132397849752e-05	1.109169450470341e-04
491	2	-1.074262050647559e-05	1.198570736975319e-04
491	3	-1.103616502320002e-05	1.207851551319767e-04
492	0	-1.546132397849752e-05	1.109169450470341e-04
492	1	-1.589520605393396e-05	1.118024759363031e-04
492	2	-1.103616502320002e-05	1.207851551319767e-04
492	3	-1.124055163193966e-05	1.217152344409700e-04
493	0	-1.974418170207060e-05	1.194888302121882e-04
493	1	-1.645896567388913e-05	1.181303938163774e-04
493	2	-1.586096024090524e-05	1.243978823617417e-04
493	3	-1.291024300870224e-05	1.238036012206401e-04
494	0	-1.645896567388913e-05	1.181303938163774e-04
494	1	-1.404411570199087e-05	1.170637676532504e-04
494	2	-1.291024300870224e-05	1.238036012206401e-04
494	3	-1.074421095304209e-05	1.233082385357820e-04
495	0	-1.404411570199087e-05	1.170637676532504e-04
495	1	-1.228514114577569e-05	1.162607216892314e-04
495	2	-1.074421095304209e-05	1.233082385357820e-04
495	3	-9.163177463764995e-06	1.229350196145085e-04
496	0	-1.228514114577570e-05	1.162607216892314e-04
496	1	-1.102374423567027e-05	1.156918753302191e-04
496	2	-9.163177463764992e-06	1.229350196145084e-04
496	3	-8.027590154957075e-06	1.227012865841236e-04
497	0	-1.102374423567027e-05	1.156918753302191e-04
497	1	-1.014984180645157e-05	1.153381302373485e-04
497	2	-8.027590154957075e-06	1.227012865841236e-04
497	3	-7.231035932545218e-06	1.226060957606166e-04
498	0	-1.014984180645157e-05	1.153381302373485e-04
498	1	-9.574110011684805e-06	1.151756771719162e-04
498	2	-7.231035932545218e-06	1.226060957606166e-04
498	3	-6.700657234924510e-06	1.226506836582556e-04
499	0	-9.574110011684807e-06	1.151756771719162e-04
499	1	-9.239129795651434e-06	1.151896370861508e-04
499	2	-6.700657234924512e-06	1.226506836582556e-04
499	3	-6.374319633606030e-06	1.228343634760539e-04
500	0	-9.239129795651434e-06	1.151896370861508e-04
500	1	-9.092458265588831e-06	1.153659174498072e-04
500	2	-6.374319633606030e-06	1.228343634760539e-04
500	3	-6.208497476510795e-06	1.231466642217724e-04
501	0	-9.092458265588831e-06	1.153659174498072e-04
501	1	-9.095495045488103e-06	1.156850111942725e-04
501	2	-6.208497476510795e-06	1.231466642217724e-04
501	3	-6.167683201468447e-06	1.235849136824848e-04
502	0	-9.095495045488103e-06	1.156850111942725e-04
502	1	-9.217485600500479e-06	1.161331721143067e-04
502	2	-6.167683201468447e-06	1.235849136824848e-04
502	3	-6.222362846727769e-06	1.241434275692528e-04
503	0	-9.217485600500479e-06	1.161331721143067e-04
503	1	-9.432118798521636e-06	1.166969133207163e-04
503	2	-6.222362846727769e-06	1.241434275692528e-04
503	3	-6.348014135675816e-06	1.248172756125576e-04
504	0	-9.432118798521636e-06	1.166969133207163e-04
504	1	-9.716228601659242e-06	1.173641064721000e-04
504	2	-6.348014135675816e-06	1.248172756125576e-04
504	3	-6.523504262826533e-06	1.255995698282834e-04
505	0	-9.716228601659268e-06	1.173641064721001e-04
505	1	-1.004734671768265e-05	1.181233437097294e-04
505	2	-6.523504262826535e-06	1.255995698282833e-04
505	3	-6.727761144929766e-06	1.264808582306133e-04
506	0	-1.004734671768265e-05	1.181233437097294e-04
506	1	-1.039912355445714e-05	1.189606241231106e-04
506	2	-6.727761144929766e-06	1.264808582306133e-04
506	3	-6.943871681048250e-06	1.274512177522196e-04
507	0	-1.039912355445714e-05	1.189606241231106e-04
507	1	-1.074262050647560e-05	1.198570736975319e-04
507	2	-6.943871681048250e-06	1.274512177522196e-04
507	3	-7.150440741280535e-06	1.284991874286389e-04
508	0	-1.074262050647560e-05	1.198570736975319e-04
508	1	-1.103616502320002e-05	1.207851551319767e-04
508	2	-7.150440741280535e-06	1.284991874286389e-04
508	3	-7.337308532983894e-06	1.296125268653084e-04
509	0	-1.103616502320002e-05	1.207851551319767e-04
509	1	-1.124055163193966e-05	1.217152344409700e-04
509	2	-7.337308532983894e-06	1.296125268653084e-04
509	3	-7.479126142397416e-06	1.307705041155689e-04
510	0	-1.586096024090524e-05	1.243978823617417e-04
510	1	-1.291024300870224e-05	1.238036012206401e-04
510	2	-1.188142121250271e-05	1.281510834921968e-04
510	3	-9.486077132438019e-06	1.282125469057319e-04
511	0	-1.291024300870224e-05	1.238036012206401e-04
511	1	-1.074421095304209e-05	1.233082385357820e-04
511	2	-9.486077132438020e-06	1.282125469057319e-04
511	3	-7.728821651892543e-06	1.282050324224512e-04
512	0	-1.074421095304209e-05	1.233082385357820e-04
512	1	-9.163177463764995e-06	1.229350196145085e-04
512	2	-7.728821651892543e-06	1.282050324224512e-04
512	3	-6.443012105773090e-06	1.282022877160867e-04
513	0	-9.163177463764992e-06	1.229350196145084e-04
513	1	-8.027590154957075e-06	1.227012865841236e-04
513	2	-6.443012105773091e-06	1.282022877160867e-04
513	3	-5.517423777403281e-06	1.282464667723142e-04
514	0	-8.027590154957075e-06	1.227012865841236e-04
514	1	-7.231035932545218e-06	1.226060957606166e-04
514	2	-5.517423777403281e-06	1.282464667723142e-04
514	3	-4.861747569158746e-06	1.283638085306928e-04
515	0	-7.231035932545218e-06	1.226060957606166e-04
515	1	-6.700657234924510e-06	1.226506836582556e-04
515	2	-4.861747569158746e-06	1.283638085306928e-04
515	3	-4.416401721010305e-06	1.285765781495911e-04
516	0	-6.700657234924512e-06	1.226506836582556e-04
516	1	-6.374319633606030e-06	1.228343634760539e-04
516	2	-4.416401721010305e-06	1.285765781495912e-04
